TRP,LON,LAT,TA,GS
35229.0938,89.50446188,46.80709004,115.3125,7.3248
35229.6016,89.50451016,46.80709004,115.3125,7.73175
35230.1406,89.50452626,46.80707932,115.3125,8.1387
35230.6406,89.50454772,46.80706859,115.3125,8.1387
35231.1484,89.5045799,46.80705786,115.3125,8.1387
35231.625,89.50461209,46.80704176,115.3125,9.3595
35232.1953,89.50464964,46.8070364,115.3125,10.1733
35232.7031,89.50468183,46.80702567,115.3125,10.1733
35233.2109,89.50471401,46.80700958,115.3125,10.1733
35233.75,89.5047462,46.80699885,118.125,10.1733
35234.3359,89.50477839,46.80698812,118.125,10.9872
35234.875,89.50481594,46.80697739,118.125,10.9872
35235.4062,89.50485349,46.8069613,118.125,12.208
35235.8047,89.50486958,46.80695057,118.125,12.208
35236.3125,89.50490177,46.80692911,118.125,12.208
35236.7109,89.50493395,46.80692911,118.125,12.208
35237.3047,89.5049715,46.80691838,118.125,13.0219
35237.8828,89.50500369,46.80690765,118.125,9.7664
35238.4062,89.50505197,46.8068862,118.125,6.5109
35238.8828,89.50508416,46.80687547,118.125,6.5109
35239.3125,89.50511098,46.80685937,118.125,6.5109
35239.8516,89.50515926,46.80684328,118.125,6.5109
35240.3359,89.50518608,46.80682719,118.125,6.91785
35240.875,89.50521827,46.80681646,118.125,7.3248
35241.4453,89.50528264,46.80680037,118.125,8.1387
35241.9688,89.50531483,46.80678964,118.125,8.1387
35243.5,89.50543284,46.80674136,118.125,9.3595
35244.0469,89.5054704,46.80673063,118.125,9.3595
35244.5859,89.50551867,46.80670381,118.125,9.3595
35245.0703,89.50555086,46.80669308,118.125,9.3595
35245.5312,89.50558841,46.80668235,118.125,10.1733
35245.9453,89.50562596,46.80666089,118.125,10.1733
35246.4062,89.50566888,46.8066448,118.125,10.9872
35246.8359,89.50570107,46.80663407,120.9375,10.9872
35247.3906,89.50576007,46.80661261,120.9375,10.9872
35247.9219,89.50579762,46.80660188,120.9375,10.9872
35248.3359,89.50583518,46.80657506,120.9375,12.208
35248.8125,89.50587273,46.80656433,120.9375,12.208
35250.2188,89.50600147,46.80652142,118.125,13.0219
35250.7812,89.50605512,46.80649459,118.125,13.0219
35251.8281,89.50615704,46.80646241,118.125,13.0219
35252.3203,89.50620532,46.80644095,118.125,13.8357
35252.8906,89.5062536,46.80641413,118.125,13.8357
35253.3438,89.50631261,46.8064034,118.125,13.8357
35253.7578,89.5063448,46.80639267,118.125,13.8357
35254.3203,89.50638771,46.80636048,118.125,13.8357
35254.8516,89.50644135,46.80634975,120.9375,13.8357
35255.4141,89.50651646,46.80632293,120.9375,13.8357
35255.8828,89.50654864,46.80629611,120.9375,13.8357
35256.4141,89.50660765,46.80628002,120.9375,14.6496
35256.9219,89.50665593,46.80625856,120.9375,14.6496
35263.8672,89.50742841,46.80596352,120.9375,16.6843
35266.4688,89.50772882,46.8058455,120.9375,17.4981
35267.5156,89.50787365,46.80578649,120.9375,17.4981
35268.0156,89.50792193,46.80576503,120.9375,17.4981
35269.0547,89.50805068,46.80571675,120.9375,17.4981
35269.5859,89.50813115,46.8056953,120.9375,18.7189
35272.1719,89.50845838,46.80556655,118.125,19.5328
35275.6328,89.50891972,46.80537879,120.9375,20.3467
35277.5625,89.5091933,46.80527687,120.9375,20.3467
35296.6484,89.51151609,46.80435419,120.9375,13.0219
35297.1094,89.51156437,46.80434346,120.9375,13.0219
35312.3281,89.51226711,46.80433273,64.6875,7.3248
35315.4531,89.51240659,46.80443466,47.8125,9.3595
35317.6641,89.51247096,46.80452049,36.5625,9.3595
35319.1953,89.51250851,46.80457413,30.9375,10.1733
35321.8359,89.51261044,46.80469215,30.9375,12.208
35322.375,89.51262116,46.80472434,30.9375,13.0219
35322.8984,89.51265335,46.80474579,30.9375,13.0219
35323.4531,89.51268017,46.80477262,30.9375,6.5109
35323.9375,89.51269627,46.80479944,30.9375,6.5109
35324.3359,89.51270163,46.80481553,30.9375,6.5109
35324.9062,89.51273918,46.80484772,28.125,6.5109
35325.3516,89.51274991,46.80486918,30.9375,7.3248
35327.4375,89.51283574,46.8049711,30.9375,7.3248
35327.9688,89.51286793,46.80499792,30.9375,7.3248
35328.4844,89.51286793,46.80501938,30.9375,7.3248
35330.3125,89.51295376,46.80511057,30.9375,7.3248
35330.7891,89.51296985,46.8051374,30.9375,7.3248
35331.3438,89.5130074,46.80515885,28.125,8.1387
35331.7891,89.5130235,46.80518031,28.125,8.1387
35332.2109,89.51303959,46.8052125,28.125,7.3248
35333.1641,89.51307178,46.80526078,28.125,7.3248
35333.6406,89.51309323,46.80527687,28.125,7.3248
35334.1016,89.51310933,46.80529833,28.125,7.3248
35334.625,89.51312006,46.80533051,28.125,7.3248
35335.6172,89.51317906,46.80537879,28.125,8.1387
35336.5547,89.51320589,46.80542171,28.125,8.1387
35337.0625,89.51323807,46.8054539,28.125,8.1387
35337.6328,89.51326489,46.80548608,28.125,8.1387
35338.2188,89.51329172,46.80551291,28.125,9.3595
35338.7344,89.51330781,46.80553436,28.125,9.3595
35339.3047,89.51332927,46.80557728,28.125,9.3595
35340.25,89.51337218,46.80561483,28.125,8.7491
35342.2266,89.51345801,46.80571675,28.125,8.1387
35342.7656,89.51347411,46.8057543,28.125,8.1387
35343.7109,89.51352239,46.80579722,28.125,7.3248
35344.1562,89.51353848,46.80582404,28.125,7.3248
35344.5859,89.51354384,46.80583477,28.125,6.5109
35345.0547,89.51355457,46.80585623,28.125,6.5109
