TRP,LON,LAT,TA,GS
48664.4766,89.522502,46.799998,299.1797,146.0892
48664.9453,89.522288,46.800084,299.1797,146.0892
48665.4453,89.522009,46.800234,299.1797,146.0892
48666.4922,89.521537,46.800427,299.5312,159.111
48667.5312,89.520936,46.800642,299.5312,168.4705
48667.9297,89.520743,46.800749,299.5312,172.1329
48668.3281,89.520528,46.800835,299.5312,175.7953
48668.75,89.520271,46.800921,299.5312,179.4577
48669.2578,89.519949,46.801028,299.1797,185.1548
48670.3594,89.519327,46.801286,299.5312,190.4449
48671.2031,89.518855,46.801479,299.1797,197.7697
48672.2812,89.518061,46.801758,299.1797,203.4668
48673.3984,89.517417,46.802015,299.1797,210.7916
48675.5781,89.515765,46.802659,299.5312,222.1857
48678.0703,89.513919,46.80341,299.5312,227.4759
48679.8438,89.512417,46.803989,299.5312,253.5196
48686.7656,89.506667,46.806285,299.8828,270.2039
48687.3203,89.506216,46.806414,299.5312,266.5415
48688.3281,89.505315,46.806779,299.5312,262.8791
48689.2734,89.504585,46.807079,299.5312,260.8444
48690.3125,89.503727,46.807423,299.8828,255.5543
48691.2656,89.502997,46.80768,299.8828,251.485
48691.6875,89.502654,46.80783,299.8828,249.8572
48692.2109,89.502311,46.807959,299.5312,249.8572
48692.6562,89.501839,46.808152,299.8828,247.8226
48693.1016,89.501581,46.808302,299.8828,247.8226
48693.5781,89.501173,46.808431,299.8828,247.8226
48694.1406,89.500723,46.80856,299.8828,247.8226
48694.7188,89.500294,46.808796,300.2344,246.1948
48695.2578,89.499843,46.808946,300.2344,246.1948
48695.7188,89.499564,46.809075,300.2344,246.1948
48696.1484,89.499221,46.809225,300.2344,246.1948
48696.75,89.49877,46.809397,300.2344,246.1948
48697.2891,89.49832,46.809547,300.2344,246.1948
48697.7812,89.497976,46.809676,300.2344,246.1948
48698.2188,89.497547,46.80989,300.2344,246.1948
48698.7422,89.497225,46.81004,300.2344,246.1948
48699.3281,89.496753,46.810191,300.2344,246.1948
48699.8906,89.496281,46.810405,300.5859,247.8226
48700.4531,89.495852,46.810577,300.5859,247.8226
48700.9297,89.495509,46.810706,300.5859,247.8226
48701.3906,89.495165,46.810856,300.5859,247.8226
48701.8359,89.494736,46.811049,300.5859,247.8226
48702.3203,89.494414,46.811135,300.5859,247.8226
48702.7891,89.494071,46.811306,300.5859,247.8226
48703.3438,89.493663,46.811457,300.5859,247.8226
48703.7969,89.49332,46.811607,300.5859,247.8226
48704.2109,89.492977,46.811736,300.2344,247.8226
48704.7969,89.492462,46.811907,300.2344,247.8226
48705.3125,89.492075,46.812057,299.8828,247.8226
48705.8828,89.491582,46.812272,299.1797,249.8572
