,LON,LAT,GS,TA
38207.5703,89.526751,46.798368,240.4978,299.8828
38208.5703,89.5260422747431,46.79865325581395,240.4978,299.8828
38209.5703,89.52521972871601,46.79895798680293,239.7407550902991,299.8828
38210.5703,89.52447178837333,46.79928762794666,238.87,299.8828
38211.5703,89.52372641611197,46.7995772391193,238.87,299.8828
38212.5703,89.52299474288442,46.79984814307546,238.68772160458096,299.8828
38213.5703,89.522210024,46.80018247477334,236.26742027733528,299.7061349975046
38214.5703,89.52149714560001,46.8004457392,235.51040336000094,299.55572929024004
38215.5703,89.52073275850323,46.8007337392,234.9853194890332,299.53758095475615
38216.5703,89.52004579577073,46.801001821925425,229.2451830272708,299.1797
38217.5703,89.51928135489877,46.80130006981615,227.4759,299.1797
38218.5703,89.5186145653359,46.80154455218855,222.73901717707116,299.1797
38219.5703,89.51793795799263,46.80181391245791,215.344570060403,299.1797
38220.5703,89.51726135064935,46.80208327272727,207.9501229437348,299.1797
38221.5703,89.51658474330607,46.80235263299663,200.55567582706664,299.1797
38222.5703,89.51602471572176,46.8025738646294,190.98440225172988,299.1797
38223.5703,89.51548697216238,46.80278865824358,181.73109265121712,299.2388463545979
38224.5703,89.51496253140016,46.803001997100246,173.30246796189442,299.38445530240256
38225.5703,89.51443809063794,46.803215335956914,164.87384327257172,299.5300642502072
38226.5703,89.51402881080539,46.803371058033925,158.6513114798956,299.5312
38227.5703,89.51362043628957,46.803526327167084,152.44612248563973,299.5312
38228.5703,89.51321206177374,46.80368159630025,146.24093349138383,299.5312
38229.5703,89.51280368725791,46.80383686543342,140.03574449712795,299.5312
38230.5703,89.51239531274209,46.80399213456658,133.83055550287204,299.5312
38231.5703,89.51198693822626,46.804147403699744,127.62536650861617,299.5312
38232.5703,89.51157856371043,46.80430267283291,121.42017751436026,299.5312
38233.5703,89.51117018919462,46.80445794196607,115.21498852010438,299.5312
38234.5703,89.5107618435912,46.804613570863914,109.0582,299.5312
38235.5703,89.51041827422222,46.80476453222222,107.07606588890124,299.3822990444454
38236.5703,89.51014182977778,46.804860087777776,102.91628811112346,299.06981015555647
38237.5703,89.50985933126726,46.804963451256484,98.89144563768296,298.93539107996924
