TRP,LON,LAT,TA,GS
42329.1094,89.5138764381,46.8062585592,210.9375,7.3248
42331.7109,89.5137798786,46.8061244488,210.9375,8.1387
42332.1562,89.5137584209,46.8061029911,210.9375,9.3595
42332.6875,89.5137262344,46.8060708046,210.9375,9.3595
42333.1172,89.5137047768,46.8060493469,210.9375,9.3595
42333.5703,89.5136940479,46.8060171604,210.9375,10.1733
42334.0625,89.513656497,46.8059957027,210.9375,10.1733
42335.6094,89.5135867596,46.8059045076,210.9375,10.9872
42336.0156,89.5135706663,46.80588305,210.9375,12.208
42337.625,89.5134848356,46.8057757616,210.9375,13.0219
42338.2109,89.5134580135,46.8057435751,208.125,13.0219
42338.7266,89.5134419203,46.8057060242,208.125,13.0219
42339.2891,89.5133990049,46.8056684732,210.9375,13.0219
42340.3906,89.5133399963,46.8056041002,210.9375,13.8357
42341.3516,89.513297081,46.8055450916,210.9375,13.8357
42341.8594,89.5132541656,46.8055021763,210.9375,13.8357
42342.4062,89.5132273436,46.8054592609,210.9375,13.8357
42342.9688,89.5131951571,46.8054270744,210.9375,14.6496
42343.5547,89.5131576061,46.8053841591,210.9375,14.6496
42344.5312,89.5131093264,46.8053197861,210.9375,14.6496
42345.5391,89.5130395889,46.8052500486,210.9375,14.6496
42346.0859,89.5130074024,46.8052071333,210.9375,15.8704
42347.1172,89.5129537582,46.8051213026,210.9375,15.8704
42347.5234,89.5129215717,46.8050998449,210.9375,15.8704
42348.3359,89.5128679276,46.8050408363,210.9375,15.8704
42348.8438,89.512835741,46.804997921,210.9375,15.8704
42349.9531,89.512771368,46.8049174547,210.9375,15.8704
42350.3906,89.5127391815,46.8048852682,210.9375,14.6496
42350.8281,89.5127123594,46.8048477173,210.9375,14.6496
42352.3203,89.5126372576,46.8047565222,210.9375,13.0219
42354.2812,89.5125353336,46.8046438694,208.125,10.1733
42359.2422,89.5123690367,46.8044239283,208.125,9.3595
42359.7578,89.5123529434,46.8044024706,208.125,9.3595
42360.1797,89.5123529434,46.8043917418,205.3125,9.3595
42363.2109,89.5122992992,46.8042629957,191.25,9.3595
42364.2109,89.5122992992,46.8042200804,185.625,9.3595
42365.2422,89.5122992992,46.8041825294,180.0,8.1387
42366.7109,89.5123207569,46.8041288853,171.5625,8.1387
42367.2344,89.5123368502,46.8040966988,165.9375,8.1387
42368.3828,89.5123690367,46.8040591478,157.5,8.1387
42368.9453,89.5123851299,46.8040537834,154.6875,8.1387
42369.8828,89.5124173164,46.8040108681,146.25,8.1387
42370.8125,89.5124709606,46.803984046,137.8125,9.3595
42371.2812,89.5124924183,46.8039733171,135.0,9.3595
42372.7031,89.5125675201,46.8039357662,126.5625,10.9872
42374.375,89.5126694441,46.8038874865,120.9375,13.0219
42374.8438,89.5127123594,46.8038767576,120.9375,13.0219
42377.7578,89.5129215717,46.8037962914,118.125,8.1387
42383.9141,89.5134580135,46.8035924435,118.125,13.0219
42384.9922,89.5135706663,46.8035495281,118.125,13.8357
42385.4609,89.5136243105,46.8035334349,118.125,13.8357
42385.9297,89.513656497,46.803522706,118.125,13.8357
42386.5156,89.5137262344,46.8034958839,118.125,14.6496
42387.4922,89.5138281584,46.8034529686,118.125,14.6496
42388.8672,89.5139837265,46.8033993244,118.125,15.8704
42389.8594,89.5140910149,46.8033510447,118.125,15.8704
42391.3672,89.5142734051,46.8032974005,118.125,16.6843
42391.8984,89.5143270493,46.8032705784,118.125,17.4981
42408.8828,89.516762495,46.8023103476,118.125,16.6843
42409.4688,89.5168536901,46.8022727966,118.125,16.6843
42409.9297,89.5169234276,46.8022406101,118.125,16.6843
42410.3594,89.5169878006,46.8022191525,118.125,16.6843
42410.8828,89.5170897245,46.8021762371,118.125,16.6843
42411.2969,89.517159462,46.8021547794,118.125,16.6843
42412.2734,89.5173043013,46.8020904064,118.125,17.4981
42412.7188,89.5173740387,46.8020689487,120.9375,17.4981
42413.1875,89.5174598694,46.8020313978,120.9375,17.4981
42414.875,89.5177602768,46.8019241095,120.9375,17.4981
42415.3359,89.517813921,46.8019026518,120.9375,17.4981
42423.9766,89.519251585,46.8013340235,120.9375,17.4981
42425.0781,89.5194339752,46.8012535572,120.9375,17.4981
42426.5469,89.5196807384,46.8011677265,118.125,17.4981
42428.5312,89.5200079679,46.8010389805,118.125,16.6843
42429.3516,89.5201474428,46.8009907007,118.125,16.6843
42430.3594,89.5202869177,46.8009209633,118.125,16.6843
42430.9609,89.5204049349,46.8008887768,118.125,15.8704
42431.3984,89.5204746723,46.8008619547,118.125,15.8704
42432.3594,89.5206087828,46.8007975817,118.125,15.8704
42433.3281,89.5207643509,46.8007493019,118.125,14.6496
42436.2656,89.5212095976,46.8005669117,120.9375,13.8357
42437.4141,89.5213758945,46.8005132675,118.125,13.8357
42439.3516,89.5216226578,46.8004113436,120.9375,20.3467
42440.25,89.5217621326,46.800352335,120.9375,20.3467
42440.7656,89.5218265057,46.8003308773,120.9375,20.3467
42442.1562,89.5220196247,46.800250411,120.9375,13.8357
42442.6016,89.5220839977,46.8002235889,120.9375,13.8357
42443.0781,89.522164464,46.8001914024,120.9375,13.8357
42443.6406,89.5222395658,46.8001645803,120.9375,13.8357
42444.7578,89.5223844051,46.8001109362,120.9375,13.8357
42445.2266,89.5224809647,46.8000733852,120.9375,13.8357
42445.6484,89.5225507021,46.8000519276,120.9375,13.8357
42446.25,89.5226150751,46.8000197411,120.9375,14.6496
42447.2812,89.5227706432,46.799955368,120.9375,14.6496
42447.7266,89.5228403807,46.7999339104,120.9375,14.6496
42448.2422,89.5229154825,46.799890995,120.9375,14.6496
42449.3906,89.5230978727,46.799826622,120.9375,14.6496
42449.9531,89.5231676102,46.7997997999,120.9375,14.6496
42450.4297,89.5232534409,46.7997676134,120.9375,14.6496
42450.8906,89.5233231783,46.7997354269,120.9375,14.6496
42451.3359,89.5233714581,46.7997139692,120.9375,14.6496
42451.8203,89.5234519243,46.7996764183,120.9375,14.6496
42452.2891,89.5235216618,46.7996549606,120.9375,14.6496
42452.8438,89.5236128569,46.7996174097,120.9375,14.6496
42453.2969,89.523666501,46.799595952,118.125,14.6496
42453.7109,89.5237362385,46.7995744944,118.125,14.6496
42454.2969,89.5238059759,46.7995369434,118.125,14.6496
42455.8516,89.5240420103,46.7994457483,118.125,13.8357
42456.9062,89.5241814852,46.7993974686,118.125,20.3467
42458.7656,89.524422884,46.7993116379,118.125,19.5328
42459.8281,89.5245730877,46.7992419004,118.125,19.5328
42460.25,89.5246267319,46.7992311716,118.125,18.7189
42460.8047,89.5246911049,46.7991936207,118.125,18.7189
42461.2109,89.5247447491,46.7991828918,118.125,18.7189
42461.7578,89.5248144865,46.7991560698,118.125,18.7189
42462.2891,89.5248788595,46.7991292477,118.125,18.7189
42462.8203,89.5249539614,46.7990970612,118.125,17.4981
42463.4062,89.5250236988,46.7990702391,118.125,17.4981
42463.9141,89.525077343,46.7990487814,118.125,17.4981
42464.3281,89.5251309872,46.7990326881,118.125,16.6843
42464.9219,89.5251953602,46.7990005016,118.125,16.6843
42465.4297,89.5252597332,46.798979044,118.125,15.8704
42466.0,89.5253133774,46.7989575863,118.125,15.8704
42466.4688,89.5253670216,46.798941493,118.125,14.6496
42466.9375,89.5253992081,46.7989200354,118.125,14.6496
42467.5234,89.5254474878,46.7988985777,118.125,13.8357
42467.9609,89.5254957676,46.7988878489,118.125,13.8357
42468.5,89.5255547762,46.79887712,118.125,13.0219
42468.9297,89.5255869627,46.7988610268,118.125,12.208
42469.3828,89.5256245136,46.7988395691,118.125,10.1733
42469.875,89.5256459713,46.7988288403,118.125,9.3595
42470.4453,89.5257103443,46.7988181114,118.125,7.3248
42470.8672,89.5257264376,46.7988020182,120.9375,6.5109
42471.4219,89.5257586241,46.7987912893,118.125,12.208
42471.8281,89.5257800817,46.7987698317,118.125,10.9872
42472.375,89.525796175,46.7987698317,118.125,9.3595
42472.9062,89.5258444548,46.7987591028,118.125,8.1387
42473.4375,89.5258659124,46.798748374,115.3125,8.1387
42474.0234,89.5258980989,46.7987430096,112.5,7.3248
42475.1016,89.5259463787,46.7987269163,106.875,7.3248
42475.6875,89.5260000229,46.7987215519,104.0625,7.3248
42476.2031,89.5260161161,46.7987215519,101.25,7.3248
42476.6641,89.5260322094,46.7987269163,101.25,7.3248
42477.1641,89.5260643959,46.7987269163,98.4375,7.3248
42477.6719,89.5261019468,46.7987215519,98.4375,7.3248
42478.6953,89.5261502266,46.7987161875,92.8125,8.1387
42479.25,89.5261877775,46.7987215519,92.8125,8.1387
42480.0547,89.5262414217,46.7987215519,90.0,8.1387
42480.4688,89.5262736082,46.7987215519,90.0,9.3595
42480.9766,89.5263111591,46.7987215519,90.0,9.3595
42481.4766,89.5263326168,46.7987161875,90.0,9.3595
42482.0781,89.5263755322,46.7987215519,90.0,9.3595
42482.9531,89.5264291763,46.7987215519,90.0,9.3595
42483.4844,89.526450634,46.7987161875,90.0,9.3595
42483.9141,89.5264828205,46.7987161875,90.0,9.3595
42484.4531,89.5265311003,46.7987215519,92.8125,8.1387
42484.9453,89.5265471935,46.7987108231,92.8125,8.1387
42485.5234,89.5265847445,46.7987161875,95.625,8.1387
42486.4141,89.5266330242,46.7987054586,101.25,8.1387
42486.9062,89.5266705751,46.7986893654,104.0625,8.1387
42487.3906,89.5266866684,46.7986893654,106.875,8.1387
42487.9375,89.5267027617,46.7986679077,109.6875,8.1387
42488.5391,89.5267403126,46.7986679077,115.3125,7.3248
42488.9531,89.5267564058,46.7986518145,118.125,7.3248
42489.4688,89.5267671347,46.7986357212,123.75,6.5109
42489.8906,89.5267885923,46.7986249924,126.5625,5.6971
42490.4766,89.5268046856,46.7986035347,132.1875,5.6971
42490.9375,89.5268261433,46.7985928059,137.8125,4.4763
42491.8906,89.5268207788,46.7985659838,146.25,3.6624
42492.3047,89.5268207788,46.7985552549,151.875,3.6624
42492.8281,89.5268422365,46.7985498905,160.3125,3.2555
42493.2812,89.5268422365,46.7985391617,163.125,3.2555
42493.7266,89.5268261433,46.7985284328,168.75,2.8485
42494.1953,89.5268261433,46.7985123396,177.1875,2.8485
42495.3438,89.5268046856,46.7984908819,191.25,2.4416
42495.8828,89.5267885923,46.7984855175,199.6875,2.4416
42496.3438,89.5267671347,46.7984747887,205.3125,2.4416
42496.7734,89.5267671347,46.7984747887,213.75,2.4416
42497.3672,89.5267564058,46.7984694242,219.375,2.4416
42497.9062,89.5267349482,46.7984640598,227.8125,2.0347
42498.4062,89.5267188549,46.7984640598,236.25,2.0347
42498.8438,89.5267027617,46.7984694242,241.875,2.4416
42499.3594,89.5266866684,46.7984694242,247.5,2.4416
42500.5156,89.5266544819,46.7984694242,261.5625,2.4416
42501.0703,89.526616931,46.7984640598,267.1875,2.8485
42501.5547,89.526616931,46.7984640598,270.0,2.8485
42502.0078,89.5266008377,46.7984747887,275.625,2.8485
42502.9375,89.5265686512,46.7984801531,284.0625,2.8485
42503.4141,89.5265471935,46.7984908819,284.0625,2.8485
42503.9688,89.526515007,46.7984855175,289.6875,2.8485
42504.4219,89.5265042782,46.7984962463,289.6875,3.2555
42504.9766,89.5264989138,46.7985016108,295.3125,3.2555
42505.3828,89.5264828205,46.7985123396,295.3125,3.2555
42505.9297,89.526450634,46.798517704,298.125,3.2555
42506.9844,89.5264291763,46.7985391617,300.9375,3.2555
42507.5781,89.5264023542,46.7985337973,300.9375,2.8485
42508.0859,89.5263969898,46.7985498905,300.9375,2.4416
42508.6562,89.5263648033,46.7985445261,300.9375,2.0347
42509.2344,89.5263648033,46.7985552549,300.9375,1.6277
42509.75,89.5263594389,46.7985606194,300.9375,5.6971
42510.2188,89.5263594389,46.7985606194,300.9375,4.4763
42510.7188,89.5263487101,46.7985659838,300.9375,3.6624
42511.2266,89.5263326168,46.7985659838,300.9375,3.2555
42511.7656,89.5263433456,46.7985713482,300.9375,2.4416
42512.2422,89.5263326168,46.7985659838,300.9375,1.6277
42512.8047,89.5263326168,46.7985659838,300.9375,0.8139
42513.2031,89.5263326168,46.7985659838,300.9375,0.4069
42513.6094,89.5263326168,46.7985659838,300.9375,0.0
42514.0234,89.5263326168,46.7985659838,300.9375,0.0
42515.6328,89.5263326168,46.7985659838,300.9375,0.0
42516.0703,89.5263433456,46.7985713482,300.9375,0.0
42516.5078,89.5263433456,46.7985713482,300.9375,0.0
42517.0391,89.5263433456,46.7985713482,300.9375,0.0
42518.0078,89.5263326168,46.7985659838,300.9375,0.0
42518.5,89.5263433456,46.7985713482,300.9375,0.0
42519.0703,89.5263326168,46.7985659838,300.9375,0.0
42519.4766,89.5263326168,46.7985659838,300.9375,0.0
42519.9609,89.5263326168,46.7985659838,300.9375,0.0
42520.9453,89.5263433456,46.7985713482,300.9375,0.4069
42521.4922,89.5263326168,46.7985659838,300.9375,0.8139
42522.0938,89.5263272524,46.7985713482,300.9375,1.6277
42522.5078,89.5263272524,46.7985713482,300.9375,2.0347
42523.0234,89.5263272524,46.7985713482,300.9375,2.8485
42523.4453,89.5263165236,46.7985767126,300.9375,3.6624
42524.0234,89.5263004303,46.7985767126,300.9375,4.4763
42524.4844,89.5262897015,46.798582077,300.9375,5.6971
42524.9219,89.5262897015,46.7985928059,300.9375,1.6277
42525.4453,89.5262736082,46.7985928059,300.9375,2.4416
42526.8359,89.5261985064,46.7986249924,300.9375,12.208
42527.75,89.5261180401,46.7986518145,298.125,13.8357
42528.3203,89.5260483027,46.7986786366,298.125,15.8704
42528.8984,89.5259678364,46.7987108231,298.125,19.5328
42529.4375,89.5259141922,46.7987322807,298.125,13.8357
42529.8984,89.5258176327,46.7987591028,298.125,16.6843
42530.3281,89.5257478952,46.7987966537,300.9375,18.7189
42530.9219,89.5256406069,46.7988395691,300.9375,21.1605
42531.9609,89.5254153013,46.7989200354,300.9375,26.0438
42532.3984,89.5253133774,46.7989575863,300.9375,27.6715
42534.4375,89.524755,46.79914,299.1797,86.6769
42535.0,89.524627,46.799204,299.8828,96.0363
42535.5625,89.524412,46.799269,299.8828,99.6987
42536.0391,89.524283,46.799376,299.5312,103.3611
42536.5,89.524069,46.799397,299.5312,109.0582
42536.9453,89.52394,46.79944,299.5312,109.0582
42537.4297,89.523811,46.799526,299.1797,112.7206
42537.9062,89.523554,46.799634,299.1797,116.383
42538.4531,89.523404,46.799698,299.5312,123.7078
42538.9062,89.523189,46.799762,299.5312,127.7771
42539.3203,89.522974,46.799827,299.1797,131.4396
