TRP,LON,LAT,TA,GS
22042.5547,89.518430829,46.8016666174,120.9375,20.3467
22053.1016,89.5199382305,46.8010872602,120.9375,13.8357
22053.5938,89.5200079679,46.8010497093,120.9375,13.8357
22054.1484,89.520072341,46.8010282516,120.9375,13.8357
22055.0625,89.5202064514,46.800969243,120.9375,13.8357
22055.5391,89.5202708244,46.8009477854,120.9375,20.3467
22056.0,89.5203351974,46.8009209633,120.9375,20.3467
22058.0625,89.5206087828,46.8008190393,120.9375,20.3467
22059.2031,89.5207589865,46.8007493019,120.9375,19.5328
22063.125,89.5212954283,46.8005508184,120.9375,19.5328
22066.7109,89.521740675,46.8003737926,120.9375,18.7189
22067.2891,89.5218104124,46.8003416061,120.9375,18.7189
22071.6094,89.5223468542,46.8001323938,120.9375,18.7189
22072.0625,89.5224112272,46.8001055717,120.9375,18.7189
22075.6953,89.5228511095,46.7999392748,120.9375,17.4981
22076.1719,89.5228993893,46.7999178171,120.9375,17.4981
22077.0625,89.523012042,46.7998749018,120.9375,17.4981
22077.5938,89.5230710506,46.7998480797,120.9375,17.4981
22078.0312,89.5231354237,46.799826622,120.9375,17.4981
22078.5625,89.5231837034,46.7997997999,120.9375,17.4981
22079.3906,89.523307085,46.7997676134,118.125,17.4981
22079.9141,89.5233553648,46.7997354269,120.9375,17.4981
22081.3828,89.523537755,46.7996764183,118.125,17.4981
22082.5234,89.5236557722,46.7996174097,120.9375,17.4981
22083.0781,89.5237201452,46.799595952,118.125,17.4981
22083.5,89.523768425,46.7995744944,118.125,16.6843
22084.0391,89.5238381624,46.7995476723,118.125,16.6843
22084.4453,89.5238864422,46.7995369434,118.125,16.6843
22085.9141,89.5240420103,46.7994725704,118.125,16.6843
22086.3828,89.5240902901,46.7994564772,118.125,15.8704
22087.375,89.524192214,46.7994135618,120.9375,15.8704
22087.9141,89.5242673159,46.7993974686,120.9375,15.8704
22088.4062,89.5243155956,46.7993760109,120.9375,15.8704
22089.4609,89.524422884,46.7993277311,120.9375,15.8704
22089.875,89.5244711637,46.7993062735,118.125,15.8704
22090.9531,89.5245730877,46.7992633581,120.9375,15.8704
22091.5156,89.5246428251,46.7992472649,120.9375,14.6496
22092.1094,89.5247071981,46.7992204428,120.9375,14.6496
22092.6094,89.5247447491,46.7991936207,120.9375,14.6496
22093.0078,89.5247930288,46.7991828918,120.9375,14.6496
22093.4141,89.5248305798,46.7991667986,120.9375,14.6496
22093.8594,89.5248788595,46.7991507053,120.9375,14.6496
22094.3359,89.5249271393,46.7991292477,120.9375,14.6496
22094.7578,89.5249593258,46.7991131544,120.9375,14.6496
22096.3125,89.5251309872,46.7990487814,120.9375,14.6496
22096.7969,89.5251739025,46.7990380526,120.9375,14.6496
22098.8594,89.5253616571,46.7989575863,118.125,13.8357
22099.2969,89.5253992081,46.798941493,118.125,13.0219
22099.7734,89.5254313946,46.7989307642,118.125,13.0219
22100.2266,89.5254689455,46.7989200354,118.125,12.208
22101.1406,89.5255547762,46.7988878489,120.9375,12.208
22101.6016,89.5255815983,46.79887712,120.9375,10.1733
22102.0938,89.5256137848,46.7988610268,120.9375,10.1733
22102.5469,89.5256567001,46.7988502979,120.9375,9.3595
22103.0469,89.5256888866,46.7988395691,120.9375,9.3595
22103.5078,89.5257157087,46.7988181114,120.9375,7.3248
22104.1094,89.5257586241,46.7988020182,118.125,7.3248
22105.2578,89.5258176327,46.7987859249,115.3125,12.208
22107.1562,89.5259463787,46.7987591028,109.6875,10.9872
22107.6562,89.5259678364,46.7987698317,106.875,10.1733
22108.2188,89.5260161161,46.7987591028,104.0625,10.1733
22108.7344,89.5260322094,46.7987698317,101.25,9.3595
22109.7969,89.5261019468,46.7987698317,98.4375,8.1387
22110.3516,89.5261180401,46.7987591028,98.4375,7.3248
22110.875,89.526155591,46.7987698317,98.4375,7.3248
22111.8516,89.5262038708,46.7987698317,95.625,6.5109
22112.3281,89.5262253284,46.7987698317,95.625,6.5109
22112.7734,89.526257515,46.7987698317,92.8125,6.5109
22113.7266,89.526284337,46.7987591028,92.8125,5.6971
22114.8047,89.5263594389,46.7987698317,92.8125,6.5109
22115.3906,89.5263969898,46.7987698317,92.8125,6.5109
22115.7969,89.5264130831,46.7987698317,92.8125,6.5109
22116.7891,89.5264613628,46.7987698317,92.8125,7.3248
22117.2734,89.5264989138,46.7987591028,92.8125,7.3248
22117.7969,89.526515007,46.7987591028,92.8125,7.3248
22118.2266,89.5265364647,46.7987591028,92.8125,7.3248
22118.7656,89.5265686512,46.7987591028,95.625,6.5109
22119.1797,89.5265847445,46.7987591028,95.625,6.5109
22119.75,89.526616931,46.7987430096,98.4375,6.5109
22120.1719,89.5266330242,46.7987430096,101.25,6.5109
22120.6406,89.5266544819,46.7987322807,101.25,5.6971
22121.2031,89.5266705751,46.7987269163,104.0625,5.6971
22121.7344,89.5266866684,46.7987161875,106.875,5.6971
22123.1875,89.5267564058,46.7987000942,109.6875,4.4763
22123.7266,89.5267671347,46.7986893654,109.6875,4.4763
22124.1797,89.5267885923,46.7986893654,112.5,4.4763
22124.5938,89.5268046856,46.7986786366,112.5,3.6624
22125.1406,89.5268207788,46.7986679077,115.3125,3.6624
22125.7031,89.5268368721,46.7986571789,118.125,3.6624
22127.1172,89.5268690586,46.7986249924,126.5625,3.6624
22127.6484,89.526874423,46.7986035347,132.1875,3.2555
22128.0703,89.5268690586,46.7985981703,135.0,3.2555
22128.6016,89.5268690586,46.7985767126,137.8125,3.2555
22129.1094,89.526874423,46.7985713482,143.4375,3.2555
22129.6953,89.5268690586,46.7985552549,146.25,2.8485
22131.9219,89.5268422365,46.7985016108,165.9375,2.8485
22132.4609,89.5268207788,46.7984962463,168.75,2.8485
22133.3047,89.5268046856,46.7984747887,177.1875,2.8485
22133.75,89.5268046856,46.7984694242,180.0,2.8485
22134.8125,89.5267724991,46.798453331,188.4375,2.8485
22135.6953,89.5267349482,46.7984426022,196.875,2.4416
22136.2344,89.5267403126,46.7984318733,199.6875,2.4416
22136.6328,89.5267188549,46.7984318733,202.5,2.4416
22138.0,89.5266705751,46.7984265089,213.75,2.4416
22138.9297,89.5266330242,46.7984265089,222.1875,2.4416
22139.9531,89.526616931,46.7984318733,233.4375,2.4416
22140.4297,89.5266008377,46.7984426022,236.25,2.4416
22141.3516,89.5265847445,46.798453331,244.6875,2.4416
22141.8516,89.5265686512,46.798453331,247.5,2.4416
22142.3516,89.5265471935,46.7984694242,250.3125,2.0347
22144.4062,89.526515007,46.7984801531,264.375,1.6277
22144.9219,89.5265042782,46.7984855175,267.1875,1.6277
22145.8906,89.5264828205,46.7984962463,272.8125,1.6277
22147.5156,89.526450634,46.798517704,281.25,5.6971
22149.7969,89.5264184475,46.7985445261,289.6875,5.6971
22150.1953,89.5264184475,46.7985445261,289.6875,5.6971
22151.2734,89.5264023542,46.7985552549,292.5,5.6971
22152.2812,89.5263755322,46.7985606194,292.5,5.6971
22152.75,89.5263648033,46.7985659838,292.5,5.6971
22153.6328,89.5263594389,46.7985713482,295.3125,5.6971
22154.7109,89.5263326168,46.7985767126,295.3125,5.6971
22155.2188,89.5263165236,46.7985874414,295.3125,5.6971
22155.7578,89.5263165236,46.7985874414,298.125,4.4763
22156.2656,89.5263165236,46.7985874414,298.125,3.6624
22157.3359,89.5263272524,46.7985928059,298.125,2.0347
22157.9297,89.5263272524,46.7985928059,298.125,2.0347
22158.3828,89.5263165236,46.7985874414,298.125,0.4069
22158.8203,89.5263272524,46.7985928059,298.125,0.4069
22159.3516,89.5263165236,46.7985874414,298.125,0.4069
22159.7578,89.5263272524,46.7985928059,298.125,0.4069
22160.3203,89.5263272524,46.7985928059,298.125,0.0
22160.7266,89.5263272524,46.7985928059,298.125,0.0
22161.1328,89.5263165236,46.7985874414,298.125,0.0
22161.5938,89.5263272524,46.7985928059,298.125,0.0
22162.0078,89.5263272524,46.7985928059,298.125,0.0
22162.4844,89.5263272524,46.7985928059,298.125,0.0
22163.0156,89.5263165236,46.7985874414,298.125,0.0
22163.4375,89.5263165236,46.7985874414,298.125,0.0
22163.8516,89.5263272524,46.7985928059,298.125,0.0
22164.375,89.5263165236,46.7985874414,298.125,0.0
22164.8594,89.5263165236,46.7985874414,298.125,0.0
22165.4062,89.5263165236,46.7985874414,298.125,0.0
22165.9844,89.5263165236,46.7985874414,298.125,0.0
22166.4375,89.5263272524,46.7985928059,298.125,0.0
22166.8672,89.5263272524,46.7985928059,298.125,0.0
22167.2812,89.5263272524,46.7985928059,298.125,0.0
22167.6953,89.5263272524,46.7985928059,298.125,0.0
22168.2109,89.5263272524,46.7985928059,298.125,0.0
22168.75,89.5263272524,46.7985928059,298.125,0.0
22169.1797,89.5263272524,46.7985928059,298.125,0.0
22169.6484,89.5263165236,46.7985874414,298.125,0.0
22170.0938,89.5263272524,46.7985928059,298.125,0.0
22170.625,89.5263165236,46.7985874414,298.125,0.4069
22172.6641,89.5263004303,46.7985981703,298.125,1.2208
22174.0078,89.5262682438,46.7986142635,298.125,3.6624
22175.5312,89.5261019468,46.7986786366,298.125,10.9872
22176.0,89.5260804892,46.7986786366,298.125,10.9872
22176.875,89.5259463787,46.7987322807,298.125,13.0219
22178.4453,89.5256137848,46.7988610268,298.125,15.8704
22178.875,89.5255440474,46.7988878489,298.125,15.8704
22179.3125,89.5254153013,46.798941493,298.125,21.1605
22179.8672,89.5253133774,46.798979044,298.125,21.1605
22180.4062,89.5251309872,46.7990487814,298.125,26.0438
22180.8125,89.5250558853,46.7990809679,298.125,26.0438
22181.3906,89.5248574018,46.7991614342,298.125,23.1952
22181.9141,89.5247286558,46.7992043495,298.125,23.1952
22182.8516,89.5244014263,46.7993277311,298.125,27.6715
22183.4219,89.5241814852,46.7994189262,298.125,39.0656
22185.0547,89.5235860348,46.7996549606,298.125,33.3686
22185.5781,89.5233392715,46.7997461557,298.125,42.728
22187.7734,89.5223414898,46.8001323938,298.125,57.3776
22188.7578,89.5218640566,46.800314784,300.9375,46.3904
22190.0234,89.521194,46.800556,299.5312,153.414
22191.1016,89.520571,46.800792,299.1797,160.7388
22191.6016,89.520271,46.800921,299.8828,168.4705
22192.1328,89.519949,46.801028,299.8828,168.4705
22193.125,89.519413,46.801264,299.8828,177.423
22194.1172,89.518726,46.8015,299.8828,185.1548
22195.2188,89.517996,46.801801,299.5312,194.1073
22196.2188,89.517288,46.802058,299.5312,201.8391
22197.2656,89.516516,46.80238,299.5312,201.8391
22198.7344,89.515443,46.802809,299.5312,201.8391
22200.2344,89.514327,46.803217,299.5312,201.8391
22200.7734,89.513898,46.803432,299.5312,201.8391
22201.6875,89.513104,46.80371,299.5312,246.1948
22203.7578,89.511366,46.804376,299.5312,253.5196
22204.6953,89.51055,46.804698,299.5312,260.8444
22205.6016,89.509735,46.805019,299.1797,273.8663
22206.7188,89.508705,46.805406,299.1797,273.8663
22207.6406,89.507868,46.805727,299.1797,273.8663
22209.2031,89.506431,46.806328,299.5312,288.5159
22209.6797,89.506023,46.806479,299.1797,294.213
22210.1797,89.505529,46.80665,299.1797,294.213
22212.1406,89.503684,46.807358,299.1797,294.213
22213.1875,89.502654,46.807766,299.5312,296.2477
22215.3438,89.500701,46.80856,299.1797,294.213
22216.3203,89.499843,46.808903,299.1797,294.213
22217.4531,89.49877,46.809311,299.1797,290.5506
22218.5938,89.497762,46.809719,299.5312,288.5159
22219.0078,89.497354,46.809847,299.5312,288.5159
22219.4141,89.496946,46.809955,299.1797,288.5159
22220.5547,89.495873,46.810405,299.1797,286.8882
22220.9844,89.495552,46.810577,299.1797,286.8882
22222.4219,89.4942,46.811028,299.1797,286.8882
22223.3438,89.493449,46.811371,299.5312,284.8535
22224.5078,89.492397,46.811779,299.1797,284.8535
22225.0547,89.491882,46.811972,299.1797,283.2258
22225.5859,89.491453,46.812143,299.5312,283.2258
