TRP,LON,LAT,TA,GS
29988.3828,89.5261180401,46.7987054586,104.0625,6.5109
29989.4141,89.5262038708,46.7987108231,101.25,6.5109
29989.9141,89.5262414217,46.7987000942,98.4375,6.5109
29990.4375,89.5262682438,46.7987054586,98.4375,13.0219
29990.8672,89.5263004303,46.7987054586,95.625,13.0219
29991.3828,89.5263594389,46.7987000942,95.625,13.0219
29991.9219,89.526386261,46.7987054586,95.625,13.0219
29992.3516,89.5264291763,46.7987000942,92.8125,13.0219
29993.2656,89.5264828205,46.7987054586,92.8125,12.208
29993.7969,89.526515007,46.7987054586,92.8125,12.208
29994.2969,89.5265525579,46.7987054586,92.8125,10.9872
29994.7812,89.5266008377,46.7987000942,92.8125,10.9872
29995.9453,89.5266705751,46.7987000942,92.8125,10.1733
29996.5078,89.5266866684,46.7986893654,92.8125,9.3595
29996.9141,89.5267188549,46.7986893654,95.625,9.3595
29997.3203,89.5267188549,46.7986893654,95.625,7.3248
29998.3594,89.5267885923,46.7986786366,98.4375,6.5109
29999.4375,89.5268207788,46.7986571789,106.875,5.6971
29999.8359,89.5268422365,46.7986518145,109.6875,5.6971
30000.4062,89.5268583298,46.7986303568,115.3125,5.6971
30000.8359,89.526874423,46.798619628,118.125,5.6971
30001.4219,89.5268690586,46.7985981703,123.75,5.6971
30001.8516,89.5268851519,46.7985874414,129.375,5.6971
30002.4375,89.5268905163,46.7985606194,135.0,5.6971
30003.0078,89.526911974,46.7985498905,140.625,5.6971
30003.5469,89.5268851519,46.798517704,146.25,5.6971
30003.9609,89.5268905163,46.7985123396,151.875,5.6971
30004.3906,89.5268690586,46.7984962463,157.5,6.5109
30004.9062,89.526874423,46.7984801531,163.125,6.5109
30005.4375,89.5268529654,46.798453331,171.5625,6.5109
30006.5234,89.5268261433,46.7984318733,185.625,7.3248
30007.0859,89.5268046856,46.7984104156,191.25,7.3248
30007.5469,89.5267671347,46.7984050512,196.875,7.3248
30008.1094,89.5267349482,46.7983835936,205.3125,7.3248
30008.7031,89.5267027617,46.7983835936,213.75,7.3248
30009.875,89.5266330242,46.7983835936,230.625,7.3248
30012.7266,89.5264989138,46.7984426022,270.0,6.5109
30013.3203,89.5264667273,46.7984640598,275.625,6.5109
30014.2891,89.526450634,46.7984855175,286.875,6.5109
30015.9453,89.526386261,46.7985337973,298.125,5.6971
30016.3828,89.5263969898,46.7985391617,300.9375,4.4763
30016.9141,89.5263648033,46.7985445261,300.9375,4.4763
30017.8984,89.5263326168,46.7985659838,303.75,3.6624
30018.7188,89.5263272524,46.7985713482,303.75,2.8485
30019.2656,89.5263272524,46.7985713482,303.75,2.0347
30020.1953,89.5263111591,46.798582077,303.75,2.0347
30020.6797,89.5262897015,46.798582077,303.75,1.6277
30021.6172,89.5262682438,46.7985874414,303.75,5.6971
30022.1562,89.5262736082,46.7985928059,303.75,5.6971
30023.1484,89.526257515,46.7986035347,300.9375,5.6971
30023.6875,89.5262306929,46.7985981703,300.9375,4.4763
30024.1172,89.5262414217,46.7986035347,300.9375,4.4763
30025.1641,89.5262145996,46.7986142635,300.9375,3.6624
30025.6094,89.5262253284,46.7986035347,300.9375,2.8485
30026.1641,89.5262253284,46.7986035347,300.9375,2.8485
30026.5938,89.5262253284,46.7986035347,300.9375,1.2208
30027.6172,89.5262306929,46.7985981703,300.9375,0.4069
30028.1875,89.5262306929,46.7985981703,300.9375,0.4069
30028.6094,89.5262306929,46.7985981703,300.9375,0.0
30029.1875,89.5262306929,46.7985981703,300.9375,0.0
30029.7422,89.5262306929,46.7985981703,300.9375,0.0
30030.2031,89.5262414217,46.7986035347,300.9375,0.0
30030.7266,89.5262306929,46.7985981703,300.9375,0.0
30031.7734,89.5262306929,46.7985981703,300.9375,0.0
30032.3672,89.5262414217,46.7986035347,300.9375,0.0
30032.8203,89.5262306929,46.7985981703,300.9375,0.0
30033.3125,89.5262306929,46.7985981703,300.9375,0.0
30033.7734,89.5262414217,46.7986035347,300.9375,0.0
30034.3125,89.5262306929,46.7985981703,300.9375,0.0
30034.9141,89.5262414217,46.7986035347,300.9375,0.0
30035.4844,89.5262414217,46.7986035347,300.9375,0.0
30035.9453,89.5262306929,46.7985981703,300.9375,0.0
30036.4297,89.5262306929,46.7985981703,300.9375,0.0
30037.4141,89.5262306929,46.7985981703,300.9375,0.0
30037.8984,89.5262306929,46.7985981703,300.9375,0.0
30038.4609,89.5262306929,46.7985981703,300.9375,0.0
30038.8594,89.5262414217,46.7986035347,300.9375,0.0
30039.2969,89.5262306929,46.7985981703,300.9375,0.0
30040.2422,89.5262306929,46.7985981703,300.9375,0.0
30040.8438,89.5262414217,46.7986035347,300.9375,0.0
30041.3594,89.5262306929,46.7985981703,300.9375,0.0
30042.2188,89.5262306929,46.7985981703,300.9375,0.0
30042.6406,89.5262306929,46.7985981703,300.9375,0.0
30043.1484,89.5262414217,46.7986035347,300.9375,0.0
30043.6406,89.5262414217,46.7986035347,300.9375,0.0
30044.1406,89.5262414217,46.7986035347,300.9375,0.0
30044.5703,89.5262414217,46.7986035347,300.9375,0.0
30045.0781,89.5262306929,46.7985981703,300.9375,0.0
30045.6641,89.5262306929,46.7985981703,300.9375,0.0
30046.1094,89.5262414217,46.7986035347,300.9375,0.0
30046.5156,89.5262414217,46.7986035347,300.9375,0.0
