TRP,LON,LAT,TA,GS
38107.3125,89.50412929,46.80741191,329.0625,12.208
38107.7734,89.5041132,46.80743873,329.0625,12.208
38108.7031,89.50408101,46.80747092,326.25,12.208
38109.1797,89.50404346,46.80749238,326.25,12.208
38109.7266,89.50402737,46.8075192,323.4375,10.9872
38110.1797,89.50401127,46.80752993,323.4375,10.9872
38111.1875,89.50396299,46.80756211,317.8125,10.1733
38111.6953,89.50394154,46.80757284,315,9.3595
38112.2656,89.50390935,46.80758893,309.375,9.3595
38112.7344,89.50387716,46.8075943,309.375,8.1387
38113.2031,89.50386107,46.80760503,306.5625,8.1387
38113.7891,89.50383961,46.80761039,300.9375,7.3248
38114.2266,89.50382352,46.80762649,295.3125,6.5109
38114.7656,89.50377524,46.80761576,292.5,5.6971
38115.1953,89.50375915,46.80761576,286.875,4.4763
38115.6484,89.50374305,46.80761576,281.25,3.6624
38116.1406,89.50373769,46.80761039,275.625,3.2555
38116.7109,89.50371087,46.80760503,267.1875,2.4416
38117.6875,89.50369477,46.80760503,255.9375,2.0347
38118.0938,89.50369477,46.8075943,250.3125,2.0347
38118.6406,89.50368404,46.80758893,239.0625,5.6971
38119.7031,89.50367868,46.80757284,227.8125,5.6971
38120.7969,89.50367868,46.80756211,210.9375,4.4763
38121.9531,89.50369477,46.80754066,196.875,3.6624
38122.4688,89.50369477,46.80754066,188.4375,3.6624
38122.9297,89.50370014,46.80752993,185.625,3.6624
38123.4297,89.50370014,46.80752993,180,4.4763
38123.9375,89.50371087,46.80752456,174.375,4.4763
38124.9609,89.50371623,46.80750847,168.75,5.6971
38125.5156,89.50371087,46.8075031,165.9375,5.6971
38125.9219,89.50372696,46.80749238,163.125,5.6971
38126.3203,89.50372696,46.80748165,163.125,5.6971
38126.7344,89.50372696,46.80748165,160.3125,1.6277
38129.75,89.50378597,46.807428,146.25,2.4416
38130.1797,89.50380206,46.80741191,146.25,2.8485
38130.7188,89.50381279,46.80741191,143.4375,3.2555
38131.7812,89.50383961,46.80739045,137.8125,3.6624
38132.1875,89.50385571,46.80737972,137.8125,3.6624
38132.6797,89.5038718,46.80736899,135,4.4763
38133.1719,89.50389326,46.8073529,132.1875,5.6971
38133.6562,89.50390935,46.80734217,132.1875,5.6971
38134.8047,89.50396299,46.80732071,129.375,7.3248
38135.2188,89.50397909,46.80730999,126.5625,8.1387
38135.7344,89.50401127,46.80729926,126.1201803,8.7491
38136.1562,89.50404346,46.80728853,123.75,9.3595
38136.7422,89.50405955,46.80727243,123.75,10.1733
38137.2031,89.50409174,46.80726171,123.75,10.1733
38138.1562,89.50416684,46.80724025,120.9375,12.208
38138.5703,89.50418293,46.80722952,120.9375,12.208
38139.0938,89.50421512,46.80721879,120.9375,13.0219
38139.5469,89.50424731,46.80720806,120.9375,6.5109
38139.9922,89.50427949,46.80719733,120.9375,6.5109
38140.4688,89.50431168,46.80718124,120.9375,7.3248
38141.5,89.50438678,46.80714905,120.9375,8.1387
38141.9375,89.5044297,46.80713832,118.125,9.3595
38143.0469,89.50452626,46.80710077,118.125,10.1733
38144.1719,89.50462818,46.80706859,118.125,12.208
38144.6484,89.50466037,46.80704176,118.125,13.0219
38145.1016,89.50469792,46.80703104,118.125,13.0219
38146.5078,89.50485349,46.80697203,119.7817777,13.83575
38147.5156,89.50495005,46.80692911,120.9375,14.6496
38147.9219,89.50498223,46.80691838,120.9375,14.6496
38148.5156,89.50505733,46.80689156,120.9375,14.6496
38149.0312,89.50511098,46.8068701,118.125,15.8704
38149.6016,89.50516462,46.80685401,118.125,15.8704
38150.0703,89.50521827,46.80682719,118.125,15.8704
38150.5391,89.50528264,46.80681109,118.125,16.6843
38151.1172,89.50535238,46.80678427,118.125,16.6843
38151.5625,89.50538456,46.80675745,120.9375,16.6843
38152.1016,89.5054543,46.80673599,120.9375,17.4981
38152.9844,89.50557232,46.80669308,120.9375,17.4981
38153.4766,89.50562596,46.80667162,120.9375,17.4981
38155.4297,89.50588346,46.80658042,120.9375,19.5328
38155.9766,89.50595319,46.80654287,120.9375,19.5328
38158.1328,89.50625896,46.80643022,120.9375,20.3467
38158.7031,89.5063287,46.80639267,120.9375,13.8357
38159.2812,89.5064038,46.80636048,120.9375,13.8357
38160.2656,89.50654864,46.8063122,120.9375,13.8357
38163.25,89.50700998,46.80612981,120.9375,14.6496
38164.5781,89.5072192,46.80604398,118.125,15.8704
38168.5391,89.50785756,46.80579722,120.9375,16.6843
38169.1172,89.50794339,46.80576503,120.9375,16.6843
38169.5234,89.50800776,46.80574358,120.9375,16.6843
38170.0078,89.50808287,46.80570602,120.9375,16.6843
38170.9922,89.50824916,46.80564702,120.9375,16.6843
38172.1406,89.50845838,46.80556655,118.125,17.4981
38174.9688,89.50891972,46.80539489,120.9375,17.4981
38182.6484,89.51013744,46.80491209,120.9375,14.6496
38190.1875,89.51108158,46.80454195,118.125,15.8704
38193.2734,89.51138198,46.80442393,120.9375,13.0219
38194.2109,89.51146245,46.80440247,119.1924402,12.00455
38194.7969,89.51149464,46.80438101,118.125,10.9872
38195.7734,89.51158047,46.80434346,118.125,8.1387
38198.1406,89.51173067,46.80428982,118.125,10.9872
38199.6484,89.5118165,46.804263,115.3125,9.3595
38200.1797,89.51185405,46.804263,112.5,9.3595
38200.7109,89.5118916,46.804263,109.6875,8.1387
38201.8125,89.51193988,46.80425227,101.25,7.3248
38204.9453,89.51212764,46.80427372,75.9375,7.3248
38206.5234,89.51220274,46.80431128,61.875,9.3595
38207.3281,89.51223493,46.804322,56.25,9.3595
