TRP,LON,LAT,TA,GS
42863.5938,89.5136404037,46.805947423,210.9375,9.3595
42864.1172,89.5136243105,46.8059259653,210.9375,9.3595
42864.6484,89.513592124,46.8058884144,210.9375,9.3595
42865.75,89.5135438442,46.8058347702,210.9375,10.1733
42867.8828,89.5134419203,46.805716753,210.9375,10.9872
42868.8828,89.5133829117,46.8056577444,210.9375,12.208
42869.9062,89.5133239031,46.8055933714,210.9375,13.0219
42870.4688,89.5133131742,46.8055665493,210.9375,13.0219
42870.8672,89.513297081,46.8055450916,210.9375,13.0219
42871.6875,89.5132434368,46.805486083,210.9375,13.0219
42872.1953,89.5132058859,46.8054431677,210.9375,13.0219
42872.6953,89.5131897926,46.8054109812,210.9375,13.0219
42874.7031,89.5130717754,46.8052822351,210.9375,13.8357
42875.125,89.5130556822,46.8052500486,210.9375,13.8357
42875.6719,89.5130395889,46.8052178621,210.9375,13.8357
42876.7344,89.5129698515,46.8051481247,210.9375,13.8357
42877.1406,89.5129537582,46.8051105738,210.9375,13.8357
42877.625,89.5129215717,46.8050891161,210.9375,13.8357
42878.6094,89.5128679276,46.8050301075,210.9375,13.0219
42879.1562,89.512835741,46.804997921,210.9375,13.0219
42880.1641,89.5127874613,46.8049281836,210.9375,13.0219
42881.1094,89.5127391815,46.8048852682,210.9375,12.208
42881.6875,89.5127123594,46.8048477173,210.9375,10.9872
42883.1094,89.5126533508,46.804767251,210.9375,10.1733
42884.9453,89.5125675201,46.8046653271,210.9375,7.3248
42885.4141,89.5125514269,46.8046545982,210.9375,6.5109
42886.5625,89.5125031471,46.8045955896,210.9375,13.0219
42887.5625,89.5124709606,46.8045526743,210.9375,12.208
42888.5859,89.5124334097,46.8045043945,208.125,12.208
42889.625,89.5124065876,46.804472208,210.9375,10.9872
42891.7266,89.5123529434,46.8043917418,208.125,8.1387
42893.2266,89.5123207569,46.8043327332,202.5,6.5109
42894.1562,89.5122992992,46.8043005466,196.875,6.5109
42895.1875,89.5122992992,46.8042629957,191.25,6.5109
42895.6406,89.5122992992,46.8042522669,188.4375,6.5109
42897.1484,89.5123207569,46.8041932583,177.1875,5.6971
42899.2422,89.5123529434,46.8041235209,160.3125,6.5109
42899.6875,89.5123690367,46.804112792,157.5,6.5109
