TRP,LON,LAT,TA,GS
42329.7891,89.52234685,46.80012167,118.125,6.5109
42330.3516,89.52239513,46.80010557,118.125,6.5109
42331.4688,89.52246487,46.80007875,118.125,7.3248
42332.9531,89.52258289,46.80003047,120.9375,7.3248
42333.5,89.52261508,46.80001974,120.9375,7.3248
42333.9922,89.52265263,46.80000365,120.9375,8.1387
42334.9531,89.52273309,46.79997146,120.9375,8.1387
42335.5391,89.52277064,46.79995537,120.9375,8.1387
42336.1016,89.52282429,46.79994464,120.9375,8.1387
42336.6562,89.52285111,46.79991782,120.9375,8.1387
42337.1406,89.52291012,46.79991245,120.9375,8.1387
42337.5938,89.52292621,46.79990172,120.9375,8.1387
42338.5312,89.52300131,46.79985881,120.9375,8.1387
42339,89.5230335,46.79984808,120.9375,8.1387
42340.0078,89.52311397,46.79981589,120.9375,8.1387
42340.4141,89.52313542,46.79980516,120.9375,8.1387
42341.0078,89.5231837,46.79978907,120.9375,8.1387
42341.5234,89.52323735,46.79976761,120.9375,8.1387
42343.0312,89.52333391,46.79973543,118.125,9.3595
42343.6094,89.52339292,46.79971397,118.125,9.3595
42344.0547,89.5234251,46.79970324,118.125,9.3595
42345.4766,89.52353776,46.79965496,118.125,9.3595
42345.9688,89.52358067,46.79964423,118.125,9.3595
42346.5391,89.52361822,46.79961741,118.125,9.3595
42346.9609,89.52365577,46.79960668,118.125,9.3595
42347.5156,89.52368796,46.79959595,118.125,9.3595
42347.9219,89.52372015,46.79958522,118.125,9.3595
42348.4688,89.52376843,46.79957449,118.125,8.1387
42349,89.52380598,46.79954767,118.125,8.1387
42350.1172,89.52388644,46.79952621,118.125,8.1387
42350.625,89.52392399,46.79950476,118.125,8.1387
42352.2891,89.5240581,46.79945648,118.125,8.1387
42352.7578,89.52409565,46.79944575,118.125,8.1387
42353.2578,89.52412784,46.79942966,118.125,8.1387
42353.7578,89.52417076,46.79941356,118.125,8.1387
42354.3047,89.52420831,46.79940283,118.125,8.1387
42355.3438,89.52428877,46.79936528,118.125,9.3595
42355.7422,89.52432632,46.79935455,118.125,9.3595
42356.1406,89.52435851,46.79934382,118.125,9.3595
42357.0703,89.52442288,46.79931164,118.125,10.1733
42357.5703,89.52448726,46.79929018,-10,-10
