TRP,LON,LAT,TA,GS
48664.9453,89.522288,46.800084,299.1797,146.0892
48665.4453,89.522009,46.800234,299.1797,146.0892
48665.9453,89.521794,46.80032,299.35685535955633,152.6001
48666.4922,89.521537,46.800427,299.5312,159.111
48667.5312,89.520936,46.800642,299.5312,168.4705
48667.9297,89.520743,46.800749,299.5312,172.1329
48668.3281,89.520528,46.800835,299.5312,175.7953
48668.75,89.520271,46.800921,299.5312,179.4577
48669.2578,89.519949,46.801028,299.1797,185.1548
48670.3594,89.519327,46.801286,299.5312,190.4449
48671.2031,89.518855,46.801479,299.1797,197.7697
48672.2812,89.518061,46.801758,299.1797,203.4668
48673.3984,89.517417,46.802015,299.1797,210.7916
48675.5781,89.515765,46.802659,299.5312,222.1857
48678.0703,89.513919,46.80341,299.5312,227.4759
48679.8438,89.512417,46.803989,299.5312,253.5196
48686.7656,89.506667,46.806285,299.8828,270.2039
48687.3203,89.506216,46.806414,299.5312,266.5415
48688.3281,89.505315,46.806779,299.5312,262.8791
48689.2734,89.504585,46.807079,299.5312,260.8444
48690.3125,89.503727,46.807423,299.8828,255.5543
