TRP,LON,LAT,TA,GS
22039.5234,89.51801777,46.80182755,,
22042.5547,89.51843083,46.80166662,120.9375,20.3467
22053.1016,89.51993823,46.80108726,120.9375,13.8357
22053.5938,89.52000797,46.80104971,120.9375,13.8357
22054.1484,89.52007234,46.80102825,120.9375,13.8357
22055.0625,89.52020645,46.80096924,120.9375,13.8357
22055.5391,89.52027082,46.80094779,120.9375,20.3467
22056,89.5203352,46.80092096,120.9375,20.3467
22058.0625,89.52060878,46.80081904,120.9375,20.3467
22059.2031,89.52075899,46.8007493,120.9375,19.5328
22063.125,89.52129543,46.80055082,120.9375,19.5328
22066.7109,89.52174068,46.80037379,120.9375,18.7189
22067.2891,89.52181041,46.80034161,120.9375,18.7189
22070.5703,89.52222347,46.80017531,120.9375,18.7189
22071.6094,89.52234685,46.80013239,120.9375,18.7189
22072.0625,89.52241123,46.80010557,120.9375,18.7189
22075.6953,89.52285111,46.79993927,120.9375,17.4981
22076.1719,89.52289939,46.79991782,120.9375,17.4981
22077.0625,89.52301204,46.7998749,120.9375,17.4981
22077.5938,89.52307105,46.79984808,120.9375,17.4981
22078.0312,89.52313542,46.79982662,120.9375,17.4981
22078.5625,89.5231837,46.7997998,120.9375,17.4981
22079.3906,89.52330709,46.79976761,118.125,17.4981
22079.9141,89.52335536,46.79973543,120.9375,17.4981
22080.3359,89.52340364,46.79971933,119.5045956,17.4981
22081.3828,89.52353776,46.79967642,118.125,17.4981
22082.5234,89.52365577,46.79961741,120.9375,17.4981
22083.0781,89.52372015,46.79959595,118.125,17.4981
22083.5,89.52376843,46.79957449,118.125,16.6843
22084.0391,89.52383816,46.79954767,118.125,16.6843
22084.4453,89.52388644,46.79953694,118.125,16.6843
22084.9922,89.52394009,46.79951549,118.125,16.6843
22085.9141,89.52404201,46.79947257,118.125,16.6843
22086.3828,89.52409029,46.79945648,118.125,15.8704
22087.375,89.52419221,46.79941356,120.9375,15.8704
22087.9141,89.52426732,46.79939747,120.9375,15.8704
22088.4062,89.5243156,46.79937601,120.9375,15.8704
22089.4609,89.52442288,46.79932773,120.9375,15.8704
22089.875,89.52447116,46.79930627,118.125,15.8704
22090.9531,89.52457309,46.79926336,120.9375,15.8704
22091.5156,89.52464283,46.79924726,120.9375,14.6496
22092.1094,89.5247072,46.79922044,120.9375,14.6496
22092.6094,89.52474475,46.79919362,120.9375,14.6496
22093.0078,89.52479303,46.79918289,120.9375,14.6496
22093.4141,89.52483058,46.7991668,120.9375,14.6496
22093.8594,89.52487886,46.79915071,120.9375,14.6496
