TRP,LON,LAT,TA,GS
38199.3047,89.532995,46.7959,299.1797,238.87
38199.7344,89.532652,46.796007,299.1797,238.87
38200.1875,89.532309,46.796136,299.1797,238.87
38200.6797,89.531922,46.796308,299.1797,238.87
38201.2578,89.531493,46.796458,299.1797,238.87
38201.6719,89.531214,46.796608,299.1797,238.87
38202.2266,89.530721,46.796801,299.5312,238.87
38202.6406,89.530442,46.796887,299.5312,238.87
38203.2344,89.529991,46.79708,299.5312,238.87
38203.6797,89.529712,46.797209,299.5312,238.87
38204.1094,89.529369,46.797295,299.5312,238.87
38204.6406,89.528897,46.797488,299.5312,238.87
38205.0703,89.528639,46.797638,299.5312,238.87
38205.6094,89.528232,46.797767,299.5312,238.87
38206.6719,89.527373,46.798131,299.8828,238.87
38207.0781,89.527094,46.798217,299.8828,240.4978
38207.5703,89.526751,46.798368,299.8828,240.4978
38208.5469,89.526064,46.798646,299.8828,240.4978
38209.1016,89.525549,46.798818,299.8828,240.4978
38210.1094,89.524841,46.799119,299.8828,238.87
38211.0469,89.52409,46.799462,299.8828,238.87
38211.6328,89.523683,46.799591,299.8828,238.87
38212.0938,89.523318,46.799719,299.8828,238.87
38212.5234,89.523039,46.799827,299.8828,238.87
38213.0469,89.522545,46.800063,299.8828,236.8354
38213.9844,89.521945,46.800277,-10.0,-10.0
38215.9219,89.520464,46.800835,299.5312,234.8007
38216.5,89.520099,46.800985,299.1797,229.5105
38217.0391,89.519691,46.801114,299.1797,227.4759
38217.5,89.519327,46.801286,299.1797,227.4759
38217.9297,89.519048,46.801372,299.1797,227.4759
38221.6719,89.516516,46.80238,299.1797,199.8044
38223.1641,89.5157,46.802702,299.1797,185.1548
38225.5781,89.514434,46.803217,299.5312,164.8081
38234.5625,89.510765,46.804612,299.5312,109.0582
38235.0938,89.51055,46.804719,299.5312,109.0582
38237.3438,89.509928,46.804934,298.8281,99.6987
38238.8281,89.509478,46.805127,299.5312,94.4086
38240.3516,89.50907,46.80532,299.5312,88.7115
38242.3281,89.508533,46.805491,299.5312,88.7115
38243.8438,89.508212,46.805642,299.5312,79.3521
38245.1641,89.507895112,46.8057864904,300.9375,22.3813
38249.0156,89.5070314407,46.8061351776,298.125,26.8576
38259.5391,89.5050680637,46.806896925,300.9375,20.3467
38260.0312,89.5049983263,46.8069183826,300.9375,19.5328
38261.5781,89.5048320293,46.8069988489,300.9375,16.6843
38262.1406,89.5047676563,46.8070203066,300.9375,15.8704
38263.6328,89.5046281815,46.8070793152,300.9375,13.0219
