TRP,LON,LAT,TA,GS
38143.1641,89.5132058859,46.8054109812,208.125,0.0
38143.7266,89.5132112503,46.8054056168,208.125,0.0
38144.2031,89.5132058859,46.8054109812,-10.0,-10.0
38144.6641,89.5132058859,46.8054109812,208.125,0.0
38145.0938,89.5132058859,46.8054109812,-10.0,-10.0
38145.6484,89.5132112503,46.8054056168,208.125,0.0
38146.1484,89.5132112503,46.8054056168,208.125,0.0
38146.6562,89.5132058859,46.8054109812,208.125,0.0
38147.1094,89.5132058859,46.8054109812,208.125,0.0
38148.1562,89.5132112503,46.8054056168,208.125,0.0
38148.6875,89.5132058859,46.8054109812,208.125,0.0
38149.1562,89.5132058859,46.8054109812,208.125,0.0
38149.6797,89.5132112503,46.8054056168,208.125,0.0
38150.1797,89.5132058859,46.8054109812,208.125,0.0
38150.75,89.5132058859,46.8054109812,208.125,0.0
38151.25,89.5132112503,46.8054056168,208.125,0.0
38151.7109,89.5132112503,46.8054056168,208.125,0.0
38152.25,89.5132058859,46.8054109812,208.125,0.0
38152.8281,89.5132058859,46.8054109812,208.125,0.0
38153.2266,89.5132112503,46.8054056168,208.125,0.0
38153.7578,89.5132112503,46.8054056168,208.125,0.0
38154.1797,89.5132058859,46.8054109812,208.125,0.0
38154.6094,89.5132058859,46.8054109812,208.125,0.0
38155.1719,89.5132058859,46.8054109812,208.125,0.0
38155.7422,89.5132112503,46.8054056168,208.125,0.0
38156.1484,89.5132112503,46.8054056168,208.125,0.0
38156.6484,89.5132058859,46.8054109812,208.125,0.0
38157.0938,89.5132058859,46.8054109812,208.125,0.0
38158.2031,89.5132058859,46.8054002523,208.125,0.0
38158.6641,89.5132058859,46.8054002523,208.125,0.0
38159.2422,89.5132112503,46.8054056168,208.125,0.0
38159.8125,89.5132112503,46.8054056168,208.125,0.0
38160.2734,89.5132058859,46.8054002523,208.125,0.0
38160.7734,89.5132058859,46.8054002523,208.125,0.0
38161.1719,89.5132112503,46.8054056168,208.125,0.0
38161.6953,89.5132112503,46.8054056168,-10.0,-10.0
38162.2109,89.5132058859,46.8054002523,208.125,0.0
38162.6172,89.5132058859,46.8054002523,208.125,0.0
38163.1953,89.5132112503,46.8054056168,208.125,0.0
38163.6328,89.5132112503,46.8054056168,208.125,0.0
38164.125,89.5132112503,46.8054056168,208.125,0.0
38164.7031,89.5132058859,46.8054002523,208.125,0.0
38165.125,89.5132058859,46.8054002523,208.125,0.0
38165.5859,89.5132112503,46.8054056168,208.125,0.0
38166.1328,89.5132112503,46.8054056168,208.125,0.0
38171.25,89.5132112503,46.8054056168,208.125,0.0
38176.1406,89.5132112503,46.8054056168,208.125,0.0
38181.0,89.5132058859,46.8054002523,208.125,0.0
38186.1875,89.5132058859,46.8054002523,-10.0,-10.0
38191.3672,89.5132112503,46.8054056168,208.125,0.0
38196.4062,89.5132058859,46.8054002523,208.125,0.0
38201.5469,89.5132112503,46.8054056168,-10.0,-10.0
38206.5547,89.5132058859,46.8054109812,208.125,0.0
38211.6641,89.5132112503,46.8054056168,208.125,0.0
38216.7266,89.5132058859,46.8054109812,208.125,0.0
38221.8984,89.5132112503,46.8054056168,208.125,0.0
38226.9688,89.5132058859,46.8054109812,210.9375,0.0
38232.0078,89.5131951571,46.8053948879,210.9375,1.2208
38241.8359,89.5131576061,46.805357337,210.9375,1.2208
38246.8672,89.5131415129,46.8053305149,210.9375,2.4416
38252.0312,89.5130932331,46.8052768707,210.9375,4.4763
38256.0703,89.5130395889,46.8052071333,210.9375,2.0347
38256.5703,89.5130181313,46.80519104,210.9375,2.4416
38257.6641,89.5130074024,46.8051695824,208.125,2.8485
38258.1797,89.5130074024,46.8051588535,208.125,2.8485
38258.7578,89.5129859447,46.8051481247,208.125,2.8485
38259.7734,89.5129698515,46.8051213026,208.125,3.2555
38260.3438,89.5129537582,46.8050998449,208.125,3.6624
38260.9297,89.512937665,46.8050891161,208.125,3.6624
38261.4141,89.512937665,46.8050783873,208.125,3.6624
38262.4453,89.5129054785,46.8050408363,-10.0,-10.0
38265.0469,89.512835741,46.8049657345,210.9375,5.6971
38266.125,89.5128142834,46.8049228191,210.9375,6.5109
38267.1953,89.5127820969,46.8048906326,210.9375,7.3248
38268.0859,89.5127499104,46.804869175,210.9375,7.3248
38268.6562,89.5127391815,46.8048369884,-10.0,-10.0
38269.0938,89.5127177238,46.8048262596,210.9375,8.1387
38269.6484,89.5127123594,46.8048101664,210.9375,8.1387
38270.125,89.5126962662,46.8047833443,210.9375,8.1387
38270.6875,89.5126694441,46.804767251,210.9375,9.3595
38271.7188,89.512642622,46.8047297001,208.125,9.3595
38272.2266,89.5126211643,46.8047136068,208.125,9.3595
38273.25,89.5125943422,46.8046706915,208.125,9.3595
38273.6562,89.5125943422,46.8046599627,208.125,9.3595
38274.0547,89.512578249,46.8046492338,208.125,9.3595
38274.5391,89.5125514269,46.8046224117,210.9375,9.3595
38275.0859,89.5125353336,46.8045955896,210.9375,9.3595
38275.5391,89.5125246048,46.8045902252,210.9375,9.3595
38280.2969,89.5123690367,46.8044024706,210.9375,9.3595
38280.8125,89.5123529434,46.8043917418,208.125,9.3595
38283.0547,89.5123207569,46.8043112755,202.5,8.1387
38283.5547,89.5123207569,46.8042844534,202.5,8.1387
38285.0156,89.5122992992,46.8042308092,196.875,8.1387
38292.7969,89.5125192404,46.8039679527,146.25,8.1387
38293.375,89.5125567913,46.8039625883,140.625,8.1387
38294.9766,89.5126211643,46.803919673,132.1875,8.1387
38298.4297,89.5128196478,46.8038552999,123.75,10.1733
38298.9062,89.5128571987,46.8038392067,120.9375,10.1733
38301.75,89.5130395889,46.8037748337,118.125,12.208
38305.8984,89.5133292675,46.8036568165,120.9375,6.5109
38307.0234,89.5134043694,46.80362463,118.125,7.3248
38307.9531,89.5134848356,46.8035978079,118.125,7.3248
38310.5547,89.5136725903,46.803522706,118.125,9.3595
38312.4844,89.5138442516,46.8034636974,118.125,10.1733
38313.5938,89.51395154,46.8034261465,118.125,10.9872
38314.5234,89.5140266418,46.80339396,118.125,12.208
38317.2188,89.5142573118,46.8032974005,118.125,13.0219
38317.6719,89.514310956,46.8032866716,118.125,13.0219
38318.5547,89.5143806934,46.8032491207,120.9375,13.0219
38318.9844,89.5144289732,46.8032330275,120.9375,13.0219
38320.0703,89.5145308971,46.8031901121,120.9375,13.8357
38334.2656,89.5160651207,46.8025839329,118.125,17.4981
38337.0,89.516403079,46.8024551868,120.9375,17.4981
38337.5859,89.5164889097,46.8024230003,120.9375,18.7189
38341.7344,89.5170199871,46.802213788,120.9375,19.5328
38344.3125,89.5173579454,46.8020796776,120.9375,19.5328
38345.7891,89.5175725222,46.8020045757,118.125,20.3467
38346.25,89.5176261663,46.8019777536,118.125,20.3467
38346.7188,89.5176905394,46.8019509315,118.125,20.3467
38348.2109,89.5178943872,46.8018597364,120.9375,13.8357
38348.6719,89.5179587603,46.8018382788,120.9375,13.8357
38349.25,89.5180499554,46.8018060923,120.9375,13.8357
38349.7109,89.5181196928,46.8017846346,120.9375,13.8357
38350.6016,89.5182430744,46.8017363548,120.9375,13.8357
38352.1484,89.5184791088,46.8016451597,120.9375,13.8357
38355.1328,89.5189136267,46.8014734983,120.9375,14.6496
38357.1406,89.5192354918,46.8013447523,120.9375,14.6496
38358.6641,89.5194500685,46.801264286,120.9375,15.8704
38360.6953,89.5197665691,46.8011409044,120.9375,14.6496
38361.2344,89.5198523998,46.8011087179,120.9375,14.6496
38362.2188,89.5199865103,46.8010497093,120.9375,14.6496
38362.7422,89.520072341,46.8010175228,120.9375,14.6496
38363.1719,89.5201206207,46.8009907007,120.9375,14.6496
38364.1562,89.52026546,46.8009370565,120.9375,14.6496
38366.0781,89.5205390453,46.8008297682,120.9375,13.8357
38366.625,89.520624876,46.8007975817,120.9375,13.8357
38367.1875,89.5207107067,46.8007707596,118.125,13.8357
38368.7969,89.5209413767,46.8006742001,118.125,13.8357
38370.6797,89.5212095976,46.8005669117,118.125,14.6496
38374.1094,89.521740675,46.8003630638,120.9375,14.6496
38375.1172,89.5218962431,46.8003040552,120.9375,14.6496
38375.6719,89.5219820738,46.8002718687,120.9375,14.6496
38376.1094,89.5220518112,46.800250411,120.9375,14.6496
38376.5391,89.5220947266,46.8002128601,120.9375,14.6496
38377.1328,89.5221966505,46.8001806736,120.9375,14.6496
38377.7188,89.52229321,46.8001538515,120.9375,14.6496
38378.2422,89.5223629475,46.800121665,120.9375,14.6496
38378.8125,89.5224487782,46.8000894785,120.9375,14.6496
38379.3125,89.5225131512,46.8000626564,120.9375,14.6496
38379.8594,89.5225989819,46.8000251055,120.9375,14.6496
38380.9688,89.5227652788,46.7999607325,-10.0,-10.0
38381.5,89.5228403807,46.7999339104,120.9375,14.6496
38382.4297,89.5229691267,46.7998802662,120.9375,14.6496
38382.9297,89.523049593,46.7998480797,120.9375,14.6496
38383.4453,89.5231354237,46.7998158932,120.9375,14.6496
38384.0234,89.5232212543,46.7997837067,120.9375,14.6496
38384.4766,89.5232695341,46.7997568846,120.9375,13.8357
38384.9766,89.5233339071,46.7997354269,120.9375,13.8357
38385.4766,89.5234251022,46.7997032404,120.9375,13.8357
38386.0625,89.5235109329,46.7996764183,120.9375,13.8357
38386.5703,89.5235699415,46.7996442318,120.9375,13.8357
38387.6016,89.5237147808,46.7995852232,118.125,13.8357
38388.1797,89.5237898827,46.7995637655,118.125,13.8357
38388.7422,89.5238703489,46.7995262146,118.125,13.8357
38389.3359,89.5239561796,46.7994886637,118.125,20.3467
38389.8125,89.5240259171,46.799467206,118.125,20.3467
38390.3516,89.5240902901,46.7994350195,118.125,20.3467
38390.8438,89.5241546631,46.7994135618,118.125,20.3467
38391.3438,89.5242297649,46.7993867397,118.125,19.5328
38391.9062,89.5242995024,46.7993652821,120.9375,19.5328
38392.4375,89.524358511,46.7993330956,120.9375,19.5328
38392.8828,89.524422884,46.7993116379,120.9375,19.5328
38393.4453,89.524487257,46.7992794514,120.9375,19.5328
38393.9844,89.5245569944,46.7992579937,120.9375,19.5328
38394.5234,89.5246267319,46.7992311716,120.9375,18.7189
38395.0469,89.5246911049,46.7992043495,120.9375,18.7189
38395.5938,89.5247447491,46.7991775274,120.9375,18.7189
38396.0859,89.5248144865,46.7991560698,120.9375,18.7189
38396.4844,89.5248413086,46.7991399765,120.9375,17.4981
38397.0547,89.524911046,46.7991131544,120.9375,17.4981
38397.5,89.5249700546,46.7990970612,120.9375,16.6843
38398.0469,89.5250397921,46.7990702391,120.9375,16.6843
38398.5312,89.525077343,46.7990487814,118.125,16.6843
38399.0859,89.525141716,46.7990219593,118.125,16.6843
38399.5859,89.5251953602,46.7990005016,118.125,15.8704
38400.1172,89.5252597332,46.798979044,118.125,15.8704
38400.6328,89.5252972841,46.7989683151,118.125,15.8704
38401.0703,89.5253455639,46.798941493,118.125,15.8704
38402.0625,89.5254528522,46.7989093065,118.125,15.8704
38402.4609,89.5254796743,46.7988985777,118.125,14.6496
38402.9375,89.5255279541,46.79887712,118.125,14.6496
38403.4922,89.5255869627,46.7988610268,118.125,13.8357
38404.3516,89.5256620646,46.7988288403,115.3125,13.0219
38404.8672,89.5257157087,46.7988181114,115.3125,13.0219
38405.3125,89.5257586241,46.7988020182,115.3125,13.0219
38405.7891,89.525796175,46.7987912893,112.5,13.0219
38406.25,89.5258283615,46.7987966537,112.5,10.9872
38406.7734,89.5258820057,46.7987698317,-10.0,-10.0
38407.3125,89.5259302855,46.7987805605,106.875,10.1733
38407.7578,89.5259678364,46.7987698317,-10.0,-10.0
38408.2734,89.5260000229,46.7987591028,-10.0,-10.0
38408.7031,89.5260322094,46.7987591028,104.0625,9.3595
38409.2188,89.5260858536,46.7987591028,104.0625,8.1387
38409.7812,89.5261180401,46.7987591028,101.25,8.1387
38410.3594,89.5261663198,46.798748374,101.25,6.5109
38410.8828,89.5261985064,46.798748374,98.4375,6.5109
38411.4531,89.5262414217,46.7987430096,98.4375,13.0219
38411.9531,89.5262897015,46.7987430096,98.4375,13.0219
38412.3906,89.5263004303,46.7987376451,98.4375,12.208
38412.8828,89.5263487101,46.7987376451,95.625,12.208
38413.4141,89.5263755322,46.7987322807,95.625,10.9872
38413.8281,89.5264130831,46.7987322807,95.625,10.9872
38414.375,89.5264345407,46.7987376451,95.625,10.1733
38414.9141,89.5264667273,46.7987269163,95.625,10.1733
38415.3125,89.5264989138,46.7987322807,95.625,10.1733
38415.8516,89.5265311003,46.7987215519,95.625,10.1733
38416.3047,89.5265525579,46.7987269163,95.625,9.3595
38416.7344,89.5265847445,46.7987269163,95.625,9.3595
38417.2188,89.526616931,46.7987215519,95.625,9.3595
38417.6797,89.5266330242,46.7987215519,98.4375,9.3595
38418.1641,89.5266705751,46.7987108231,98.4375,8.1387
38418.6953,89.5266866684,46.7987054586,98.4375,8.1387
38419.1094,89.5267188549,46.7987054586,101.25,8.1387
38419.6797,89.5267403126,46.7987000942,104.0625,7.3248
