TRP,LON,LAT,TA,GS
40214.5234,89.5077180862,46.8058669567,120.9375,17.4981
40215.0234,89.5077717304,46.805845499,120.9375,17.4981
40215.625,89.507830739,46.8058079481,120.9375,17.4981
40216.0625,89.507895112,46.8057864904,120.9375,17.4981
40217.0312,89.5080077648,46.8057435751,120.9375,18.7189
40217.4531,89.5080775023,46.8057274818,120.9375,18.7189
40218.0,89.5081311464,46.8056952953,120.9375,18.7189
40218.4922,89.5082008839,46.8056738377,120.9375,18.7189
40238.9688,89.5104968548,46.8047726154,120.9375,13.8357
40242.8125,89.510845542,46.8046438694,120.9375,13.0219
40246.6719,89.5111835003,46.8045097589,118.125,10.1733
40248.2812,89.5113068819,46.8044614792,118.125,8.1387
40249.1719,89.5113658905,46.8044346571,118.125,7.3248
40249.6719,89.511398077,46.8044239283,118.125,6.5109
40250.7031,89.5114839077,46.8043917418,118.125,13.0219
40251.3047,89.5115107298,46.8043810129,118.125,13.0219
40251.7109,89.5115482807,46.8043702841,118.125,12.208
40252.2344,89.511564374,46.8043702841,118.125,12.208
40256.0469,89.5118004084,46.8043005466,109.6875,9.3595
40258.1094,89.5119398832,46.8042844534,95.625,10.1733
40258.6484,89.5119559765,46.8042844534,92.8125,10.1733
40259.1094,89.5119988918,46.8042898178,90.0,10.1733
40261.1719,89.512116909,46.8043112755,75.9375,9.3595
40261.6094,89.5121490955,46.8043220043,73.125,9.3595
40263.2734,89.5122349262,46.8043541908,61.875,10.1733
40264.3203,89.5122992992,46.8043917418,53.4375,10.1733
40269.7344,89.5125406981,46.8046224117,30.9375,6.5109
40270.2031,89.5125567913,46.8046331406,30.9375,7.3248
40270.7891,89.5125836134,46.8046653271,28.125,7.3248
40271.7656,89.5126265287,46.8047297001,28.125,8.1387
40273.1406,89.5126855373,46.8047940731,28.125,9.3595
40275.6406,89.5128035545,46.8049281836,28.125,10.9872
40276.1719,89.512835741,46.8049710989,28.125,10.9872
