20180.6406, 89.5080935955, 46.805716753
20181.6406, 89.50789816078161, 46.80578541920717
20182.6406, 89.50771791233784, 46.80585773563061
20183.6406, 89.50753790455425, 46.80593010989982
20184.6406, 89.50735651688403, 46.806002425146886
20185.6406, 89.50717072942552, 46.806068351395574
20186.6406, 89.50697726807797, 46.80614247707315
20187.6406, 89.50680281101654, 46.80621717844933
20188.6406, 89.50662189416722, 46.80628802431011
20189.6406, 89.5064324821874, 46.80636243616384
20190.6406, 89.50624290546611, 46.80643546476325
20191.6406, 89.50605598665415, 46.80650712022302
20192.6406, 89.50588171539171, 46.806576828753975
20193.6406, 89.50572185057852, 46.80664123768651
20194.6406, 89.5055700683096, 46.806702673350756
20195.6406, 89.50541828604067, 46.80676410901499
20196.6406, 89.50530257206525, 46.8068096842508
20197.6406, 89.50520447883103, 46.80684751106057
20198.6406, 89.50510638559682, 46.806885337870334
20199.6406, 89.50500829236262, 46.8069231646801
20200.6406, 89.5049101991284, 46.806960991489866
20201.6406, 89.50481210589419, 46.80699881829963
20202.6406, 89.50471401265997, 46.8070366451094
20203.6406, 89.50461591942576, 46.80707447191917
20204.6406, 89.50452629916919, 46.807109009811306
20205.6406, 89.5044532219238, 46.80713584688437
20206.6406, 89.5044166801257, 46.80715871101933
20207.6406, 89.50437880443673, 46.80718681232668
20208.6406, 89.50434092874775, 46.80721491363401
20209.6406, 89.50430305305879, 46.80724301494135
20210.6406, 89.50426517736982, 46.807271116248685
20211.6406, 89.50424407550975, 46.80730339363056
20212.6406, 89.50421452989498, 46.80734121200865
20213.6406, 89.5041849842802, 46.80737903038675
20214.6406, 89.50415543866544, 46.807416848764845
20215.6406, 89.50412589305067, 46.807454667142935
20216.6406, 89.50409696529039, 46.80749120771675
20217.6406, 89.50406850306064, 46.807526785512216
20218.6406, 89.5040400408309, 46.807562363307675
20219.6406, 89.50400351495158, 46.80757634268899
20220.6406, 89.50396051576566, 46.80757298337583
20221.6406, 89.50391751657975, 46.807569624062666
20222.6406, 89.50387451739384, 46.807566264749504
20223.6406, 89.50383151820792, 46.80756290543635
20224.6406, 89.50378851902201, 46.80755954612319
20225.6406, 89.5037455198361, 46.807556186810025
20226.6406, 89.50370252065018, 46.80755282749686
20227.6406, 89.50367464597967, 46.80753258821775
20228.6406, 89.5036679506, 46.80749978357635
20229.6406, 89.50367860708718, 46.807463668627506
20230.6406, 89.50369250586142, 46.80743223338071
20231.6406, 89.5037162304, 46.807408477479434
20232.6406, 89.50373874136163, 46.807388344876756
20233.6406, 89.50376655300025, 46.80737478443052
20234.6406, 89.5038091116553, 46.80735473963878
20235.6406, 89.50384372877936, 46.807340799461144
20236.6406, 89.50387877214888, 46.8073368073
20237.6406, 89.50392133856673, 46.807333809966416
20238.6406, 89.50395234127532, 46.807320714
20239.6406, 89.50399517917627, 46.8073099852
20240.6406, 89.50403290440283, 46.80730277482092
20241.6406, 89.50407047079473, 46.807295617091036
20242.6406, 89.50410903204941, 46.80727555815736
20243.6406, 89.50414631535877, 46.80726123962278
20244.6406, 89.50417787925333, 46.8072402477
20245.6406, 89.50421890757895, 46.80722699471404
20246.6406, 89.50427198208207, 46.8072080612
20247.6406, 89.5043194660751, 46.8071812391
20248.6406, 89.50435314508017, 46.80716819086036
20249.6406, 89.50442380547558, 46.807149203493296
20250.6406, 89.50445803973923, 46.80712951728934
20251.6406, 89.5045262575, 46.8071007729
20252.6406, 89.50457890188085, 46.80707988652637
20253.6406, 89.50462978842148, 46.807068050661165
20254.6406, 89.50469184758195, 46.80704378801859
20255.6406, 89.5047542410299, 46.8070095778
20256.6406, 89.50482344628, 46.80698490144
20257.6406, 89.50488703128637, 46.806960845405946
20258.6406, 89.50494789951817, 46.80694198644623
20259.6406, 89.50502653956102, 46.806910594202314
20260.6406, 89.50508897779514, 46.80688182430712
20261.6406, 89.50516237813038, 46.80685497181641
20262.6406, 89.50524502505937, 46.806824772627564
20263.6406, 89.50530904925985, 46.806793350618506
20264.6406, 89.50539045182855, 46.80676211286254
20265.6406, 89.50547167489131, 46.80672937408758
20266.6406, 89.50554837728117, 46.8067001541652
20267.6406, 89.50563550083089, 46.80667304967763
20268.6406, 89.50572788715, 46.8066367507
20269.6406, 89.50581419118235, 46.80659572869118
20270.6406, 89.50590254628824, 46.80656291104412
20271.6406, 89.50599178371289, 46.80652958270439
20272.6406, 89.50609023308823, 46.806493494892344
20273.6406, 89.5061834342751, 46.80645854445634
20274.6406, 89.50627561065873, 46.80642522673997
20275.6406, 89.50637061401508, 46.80638780693113
20276.6406, 89.50646186524352, 46.80634953573102
20277.6406, 89.50656804930264, 46.806309893688265
20278.6406, 89.50667423336176, 46.80627025164551
20279.6406, 89.50678041742087, 46.80623060960276
20280.6406, 89.5068833731693, 46.80618645447661
20281.6406, 89.50698529711931, 46.80614085692661
20282.6406, 89.50709774017906, 46.806095473472645
20283.6406, 89.50721354524511, 46.80605015844578
20284.6406, 89.50732935031117, 46.80600484341891
20285.6406, 89.50744515537723, 46.80595952839204
20286.6406, 89.50756096044327, 46.80591421336517
20287.6406, 89.50767676550933, 46.8058688983383
20288.6406, 89.50779257057538, 46.80582358331144
20289.6406, 89.50790837564143, 46.80577826828457
20290.6406, 89.50802769141775, 46.80573372156485
20291.6406, 89.50815813239561, 46.80569100774965
20292.6406, 89.50828493909653, 46.80564109447438
20293.6406, 89.50841174579745, 46.80559118119911
20294.6406, 89.50853855249838, 46.80554126792384
20295.6406, 89.5086653591993, 46.80549135464857
20296.6406, 89.50879216590022, 46.8054414413733
