,LON,LAT,GS,TA
23937.6094,89.51814651,46.80175781,61.04,298.125
23938.6094,89.51747900528278,46.80201496742771,66.64314141466163,298.125
23939.6094,89.51681445877588,46.802271286395225,71.92460906984607,298.125
23940.6094,89.51622261161171,46.802506999828054,69.30080011462219,298.125
23941.6094,89.51563076444752,46.80274271326089,66.67699115939831,298.125
23942.6094,89.51503891728335,46.80297842669373,64.05318220417443,298.125
23943.6094,89.51444707011916,46.80321414012656,61.429373248950554,298.125
23944.6094,89.51402830391083,46.80337772548444,60.25069662325812,298.125
23945.6094,89.51374416133746,46.80348723773339,58.229950651069366,298.125
23946.6094,89.51335547364322,46.80363778892554,55.054311878289624,298.125
23947.6094,89.51289051972279,46.80381827824679,51.03617261555928,298.125
23948.6094,89.51242556580237,46.803998767568025,47.01803335282894,298.125
23949.6094,89.51200056335087,46.80415593426442,57.3776,298.125
23950.6094,89.51156790171204,46.80432763597589,54.45556058511271,298.125
23951.6094,89.51116827418936,46.804491119654614,48.11708029255635,298.125
23952.6094,89.51081257618168,46.80462375165464,46.670158525249356,298.125
23953.6094,89.51045731276366,46.80476161366907,44.05564829494632,298.125
23954.6094,89.51011437434434,46.80490128019934,39.98805139729503,299.47766025015056
23955.6094,89.50984194478696,46.805011741248464,37.031,300.9375
23956.6094,89.50954041063412,46.80513591680189,33.3686,300.9375
23957.6094,89.50924766772329,46.80523543600547,31.411438889968828,298.2321794996989
23958.6094,89.50893546452959,46.805358272462016,29.801588449645585,298.125
23959.6094,89.50862250358222,46.805482052339244,28.20709151900076,298.125
23960.6094,89.50837232445976,46.8055734660251,27.6715,298.125
23961.6094,89.50810011069775,46.805681317204666,26.760311395077263,299.0246412101893
23962.6094,89.50783423990518,46.805785355475585,25.53262532000045,300.2367689522919
23963.6094,89.50756941673329,46.80589709268104,24.22086209012568,300.9375
23964.6094,89.5072964329504,46.806011720148476,23.56550496639907,300.9375
23965.6094,89.50704327982294,46.8061121130752,22.944214943998453,300.9375
23966.6094,89.50682401576202,46.806187933150035,22.3813,300.9375
23967.6094,89.50663465754407,46.80626200242029,22.3813,300.5288382642532
23968.6094,89.50645020830676,46.80633494253032,22.3813,300.0892752484991
23969.6094,89.50626575906945,46.80640788264035,22.3813,299.64971223274506
23970.6094,89.50608130983214,46.80648082275038,22.3813,299.210149216991
23971.6094,89.50589686059483,46.8065537628604,22.3813,298.77058620123694
23972.6094,89.50571241135754,46.80662670297043,22.3813,298.3310231854829
23973.6094,89.50552091057499,46.806702911194215,21.077297104940406,298.125
23974.6094,89.50532511154462,46.80678110417169,18.650360707689188,298.125
23975.6094,89.50517655769846,46.80683722109477,16.89743763076611,298.125
23976.6094,89.50503423304889,46.80688985164978,14.372499075549111,300.1955000000089
23977.6094,89.50492194912782,46.80693228278204,15.69251957492732,300.9375
23978.6094,89.50481652776942,46.80697291524155,17.085481189167066,300.79490908688626
23979.6094,89.50472634609066,46.807009304081284,14.685139066827995,299.9654098832052
23980.6094,89.5046361644119,46.807045692921015,12.284796944488924,299.13591067952416
23981.6094,89.50454598273315,46.80708208176075,9.884454822149856,298.30641147584305
23982.6094,89.504491644286,46.807104465902555,9.797062411396917,298.125
23983.6094,89.50444535564297,46.80712287817817,9.565490067411393,298.3875543988397
23984.6094,89.50439500720596,46.80714118463208,7.713540242339038,299.18753733253794
23985.6094,89.50434831655191,46.807160187472476,6.777048682094913,300.01780081288615
23986.6094,89.50430438134005,46.807179714907335,6.5301804119017905,300.8708749127979
23987.6094,89.5042588444328,46.8071957578545,6.070384340319717,300.9375
23988.6094,89.50421581839733,46.8072113261714,6.811920701177032,300.08138564273145
23989.6094,89.50417882836011,46.807227767576975,9.3595,298.125
23990.6094,89.50413006481699,46.80724006766013,9.3595,298.125
23991.6094,89.50408881545977,46.80725263721694,8.012995538822166,294.8781176470541
23992.6094,89.5040423470207,46.80726171,7.268500816992568,292.3054534313695
23993.6094,89.5040313925,46.80726171,6.714375,290.390625
23994.6094,89.50399977794854,46.80727089877887,6.5109,288.48211564510535
23995.6094,89.50396422473703,46.80727243,6.5109,286.57281834617663
23996.6094,89.5039293497036,46.8072757358792,6.5109,284.6024967148467
23997.6094,89.50389410368228,46.80728357157298,6.5109,282.54927726675265
23998.6094,89.503859194393,46.80727591655857,6.5109,281.25
23999.6094,89.50382141606983,46.80728712975209,6.6524728914760205,278.4375
24000.6094,89.50377908322528,46.8072791883286,7.3248,278.4375
24001.6094,89.50374160535128,46.8072727913305,7.3248,278.4375
24002.6094,89.50370465781369,46.8072820325198,7.3248,278.4375
24003.6094,89.50366768265243,46.807290222020924,7.3248,279.32451003824474
24004.6094,89.50363064207457,46.807295920979925,7.3248,282.3120817399665
24005.6094,89.50359738191696,46.80730388409512,7.3248,285.2745472994097
24006.6094,89.50355154341817,46.807317178967146,7.051894199466234,287.81804897899156
24007.6094,89.50350636869355,46.80733238080596,6.472473189321949,292.80352931025317
24008.6094,89.50349248156245,46.807352440634524,5.653138206868246,299.2753696139949
24009.6094,89.50347859443134,46.807372500463096,4.833803224414544,305.7472099177366
24010.6094,89.50346470730024,46.80739256029166,4.014468241960842,312.21905022147837
24011.6094,89.50344878542525,46.80741445689087,3.410658765458174,318.4800797353103
24012.6094,89.50344797094084,46.80743860612952,2.9863443906162077,325.27544938808154
24013.6094,89.5034561759383,46.807463226221316,2.5713010453848115,332.44653556859083
24014.6094,89.50346489149683,46.807486295875584,1.9749920530350105,340.33091071131173
24015.6094,89.50347774825917,46.80750436384197,2.8837606953258463,348.4377271649918
24016.6094,89.50349470148294,46.80751792894943,5.456074222509043,356.43788519281225
24017.6094,89.5035144461946,46.80752678896594,4.138272469833499,6.31689132427079
