TRP,LON,LAT,GS,TA
40238.9688,89.51049685,46.80477262,13.8357,120.9375
40242.8125,89.51084554,46.80464387,13.0219,120.9375
40246.6719,89.5111835,46.80450976,10.1733,118.125
40248.2812,89.51130688,46.80446148,8.1387,118.125
40249.1719,89.51136589,46.80443466,7.3248,118.125
40249.6719,89.51139808,46.80442393,6.5109,118.125
40250.7031,89.51148391,46.80439174,13.0219,118.125
40251.3047,89.51151073,46.80438101,13.0219,118.125
40251.97265,89.511556325,46.80437028,12.208,118.125
40256.0469,89.51180041,46.80430055,9.3595,109.6875
40258.3789,89.51194792999999,46.80428445,10.1733,94.21875
40259.1094,89.51199889,46.80428982,10.1733,90.0
40261.1719,89.51211691,46.80431128,9.3595,75.9375
40261.6094,89.5121491,46.804322,9.3595,73.125
40263.2734,89.51223493,46.80435419,10.1733,61.875
40264.3203,89.5122993,46.80439174,10.1733,53.4375
40269.7344,89.5125407,46.80462241,6.5109,30.9375
40270.2031,89.51255679,46.80463314,7.3248,30.9375
40270.7891,89.51258361,46.80466533,7.3248,28.125
40271.7656,89.51262653,46.8047297,8.1387,28.125
40273.1406,89.51268554,46.80479407,9.3595,28.125
40275.6406,89.51280355,46.80492818,10.9872,28.125
40276.1719,89.51283574,46.8049711,10.9872,28.125
