,LON,LAT,GS,TA
40158.4141,89.50378703171687,46.80752345082911,5.6971,237.90782328767875
40159.4141,89.5037775328919,46.80751196498321,5.148496987728166,228.5243448066246
40160.4141,89.50376615344764,46.807500322958624,4.4763,219.50682104804912
40161.4141,89.5037600961499,46.8074841726744,4.4763,212.09519585511822
40162.4141,89.50376986925426,46.80747091925357,4.4763,203.90576086954198
40163.4141,89.50376214219686,46.80745719501191,4.4763,194.5199010220069
40164.4141,89.50377255549094,46.807441413528984,4.4763,185.6244857377704
40165.4141,89.50378066359512,46.807430655675134,4.4763,175.7044565217217
40166.4141,89.50379365291188,46.807420317088116,5.059227211166196,166.7355634238963
40167.4141,89.5038080597256,46.807405910274404,5.6971,159.02707489877548
40168.4141,89.50382786164015,46.807395150220025,3.410279252748208,149.94600246843834
40169.4141,89.50385277274493,46.80738292943274,1.9129628959035638,141.3218556834842
40170.4141,89.50387777409581,46.80736837590419,2.4648875662844008,135.0
40171.4141,89.50390745748047,46.80735092447435,3.0340536941181018,132.4355294117584
40172.4141,89.50394351532,46.8073396308309,3.4482589377955444,128.04264681113304
40173.4141,89.50397703286765,46.80732516249183,4.251214093138935,124.52780330881772
40174.4141,89.50401127,46.80730999,5.6971,123.75
40175.4141,89.50405924692828,46.8072887321106,6.495571238832433,120.9375
40176.4141,89.50411202843232,46.80726700490681,7.123700039235906,120.58183392594239
40177.4141,89.50416799276391,46.80724665862882,8.059527816499566,119.248075338994
40178.4141,89.50421724590096,46.80722810229227,9.3595,118.125
40179.4141,89.50427696303912,46.8072047111325,9.89339479828174,118.125
40180.4141,89.50433060418727,46.807176721235685,11.244259994228122,118.125
40181.4141,89.50439475839647,46.807156444623764,12.208,118.125
40182.4141,89.50446406322847,46.80712613632242,13.0219,120.9375
40183.4141,89.50452779101896,46.807097704030916,11.161459674194784,120.9375
40184.4141,89.50460590785201,46.80707224301202,6.961023322343469,119.38206094840766
40185.4141,89.50468772507121,46.8070388129223,7.399337804219723,118.125
40186.4141,89.50474574742563,46.807009806252026,8.1329776095191,118.125
40187.4141,89.50483672162845,46.80698245646756,9.3595,118.125
40188.4141,89.50491962141234,46.80695509807349,10.524166964583543,118.125
40189.4141,89.50500369,46.80692911,10.9872,118.125
40190.4141,89.50510004953959,46.80688785409307,12.208,118.125
40191.4141,89.50518533784056,46.80685571266928,13.043240329346567,118.125
40192.4141,89.50527663437211,46.80682228185838,13.23830732519972,118.125
40193.4141,89.50536793090366,46.80678885104748,13.433374321052872,118.125
40194.4141,89.50545922743522,46.80675542023658,13.628441316906025,118.125
40195.4141,89.50555052396678,46.806721989425675,13.823508312759177,118.125
40196.4141,89.50565842978408,46.80667994998242,13.853906490001428,120.9375
40197.4141,89.50576153369771,46.80663607397538,14.186749086002,120.9375
40198.4141,89.50586463761134,46.80659219796835,14.519591682002572,120.9375
40199.4141,89.50597560118223,46.806551075056475,14.6496,120.9375
40200.4141,89.50607905605263,46.80650917977444,14.6496,120.9375
40201.4141,89.5061846947712,46.806466593851894,14.911575063482417,120.9375
40202.4141,89.5062903329533,46.80642489825154,15.54421226097406,120.9375
40203.4141,89.50639832131823,46.80638173491246,15.8704,120.26937435633262
40204.4141,89.50650881124025,46.80633700929822,15.8704,118.89008937766677
40205.4141,89.50662251761307,46.80629181597586,15.996628176102742,118.34310944602136
40206.4141,89.5067402306449,46.80624604004023,16.28009589697162,118.83291282805965
40207.4141,89.5068579436767,46.806200264104596,16.563563617840497,119.32271621009792
40208.4141,89.50697565670852,46.806154488168964,16.847031338709375,119.81251959213621
40209.4141,89.50709336974033,46.80610871223333,17.130499059578252,120.3023229741745
40210.4141,89.50721108277216,46.8060629362977,17.41396678044713,120.79212635621278
40211.4141,89.50733249432228,46.8060133134349,17.4981,120.9375
40212.4141,89.50745313249253,46.80596386431374,17.4981,120.9375
40213.4141,89.50757241966527,46.80592019169825,17.4981,120.9375
40214.4141,89.50770307900748,46.80587157694565,17.4981,120.9375
40215.4141,89.50781005314994,46.80582111372174,17.4981,120.9375
40216.4141,89.50793599751935,46.8057709153577,17.94120238464254,120.9375
40217.4141,89.50807105330647,46.80572896826736,18.7189,120.9375
40218.4141,89.50818981556888,46.80567724517269,18.7189,120.9375
40219.4141,89.50833148562171,46.805633645010154,18.7189,120.9375
