TRP,LON,LAT,TA,GS
22962.7188,89.5141714811,46.8065804243,191.25,7.3248
22973.0625,89.5138442516,46.8061834574,210.9375,10.9872
22976.2578,89.5137047768,46.8060278893,210.9375,6.5109
22977.8281,89.5136404037,46.8059581518,210.9375,7.3248
22979.25,89.5135867596,46.80588305,210.9375,8.1387
22979.8047,89.5135545731,46.805845499,210.9375,8.1387
22980.2812,89.5135223866,46.8058240414,210.9375,9.3595
22980.7656,89.5135062933,46.8057972193,210.9375,9.3595
22982.3125,89.5134419203,46.8057060242,210.9375,10.1733
22982.8828,89.5134043694,46.8056738377,210.9375,10.1733
22983.4531,89.5133721828,46.8056362867,210.9375,10.9872
22983.9375,89.5133560896,46.8056148291,210.9375,10.9872
22985.0078,89.5133078098,46.8055450916,210.9375,12.208
22985.5234,89.5132809877,46.8055075407,210.9375,12.208
22985.9453,89.5132648945,46.805486083,210.9375,12.208
22986.875,89.5132112503,46.8054270744,210.9375,13.0219
22987.3516,89.5131790638,46.8053948879,-10.0,-10.0
22989.9297,89.5130395889,46.805228591,210.9375,13.8357
22990.4141,89.5130074024,46.80519104,210.9375,13.8357
22991.375,89.5129698515,46.8051213026,210.9375,13.8357
22991.9219,89.5129215717,46.8050891161,210.9375,13.8357
22992.3594,89.5129001141,46.8050569296,210.9375,14.6496
22992.7969,89.5128840208,46.8050301075,210.9375,14.6496
22993.25,89.5128571987,46.804997921,210.9375,13.8357
22993.7891,89.512835741,46.8049603701,210.9375,13.8357
22994.3672,89.5127874613,46.8049281836,210.9375,13.8357
22994.875,89.512771368,46.804895997,210.9375,13.8357
22995.9531,89.5127123594,46.8048208952,210.9375,13.8357
22996.375,89.5126962662,46.8047994375,210.9375,13.0219
22997.4531,89.512642622,46.8047404289,210.9375,12.208
22997.9531,89.5126211643,46.8047136068,-10.0,-10.0
22998.3828,89.5126050711,46.8046867847,210.9375,10.1733
22998.8906,89.5125836134,46.8046653271,210.9375,10.1733
22999.4766,89.5125567913,46.8046492338,210.9375,9.3595
22999.9297,89.5125353336,46.8046224117,-10.0,-10.0
