TRP,LON,LAT,TA,GS
32221.61715,89.52601612,46.79870546,295.3125,0.0
32223.54295,89.52603221,46.79870009,295.3125,0.0
32224.5586,89.52601612,46.79870546,295.3125,0.0
32225.1719,89.52603221,46.79870009,295.3125,0.0
32225.89845,89.52601612,46.79870546,295.3125,0.0
32226.91795,89.52603221,46.79870009,295.3125,0.0
32232.2109,89.52603221,46.79870009,295.3125,0.0
32237.3125,89.52601612,46.79870546,295.3125,0.0
32242.4219,89.52603221,46.79870009,295.3125,0.0
32247.5234,89.52601612,46.79870546,295.3125,0.0
32252.6094,89.52603221,46.79870009,295.3125,0.0
32257.6641,89.52601612,46.79870546,295.3125,0.0
32262.6719,89.52601612,46.79870546,295.3125,0.0
32267.8047,89.52601612,46.79870546,295.3125,0.0
32272.7656,89.52603221,46.79870009,295.3125,0.0
32277.8125,89.52601612,46.79870546,295.3125,0.0
32282.9531,89.52601612,46.79870546,295.3125,0.0
32288.0859,89.52601612,46.79870546,295.3125,0.0
32292.8906,89.52601612,46.79870546,295.3125,0.0
32297.7109,89.52603221,46.79870009,295.3125,0.0
32302.5156,89.52601612,46.79870546,295.3125,0.0
32307.3281,89.52601612,46.79870546,295.3125,0.0
32312.3828,89.52601612,46.79870546,295.3125,0.0
32317.5078,89.52601612,46.79870546,295.3125,0.0
32322.6719,89.52601612,46.79870546,295.3125,0.0
32327.8281,89.52601612,46.79870546,295.3125,0.0
32332.7109,89.52603221,46.79870009,295.3125,0.0
32337.8047,89.52601612,46.79870546,295.3125,0.0
32342.625,89.52603221,46.79870009,295.3125,0.0
32347.6094,89.52601612,46.79870546,295.3125,0.0
32352.75,89.52601612,46.79870546,295.3125,0.0
32357.7891,89.52603221,46.79870009,295.3125,0.0
32362.9297,89.52603221,46.79870009,295.3125,0.0
32367.9453,89.52601612,46.79870546,295.3125,0.0
32373.1094,89.52601612,46.79870546,295.3125,0.0
32377.9297,89.52603221,46.79870009,295.3125,0.0
32382.8438,89.52603221,46.79870009,295.3125,0.0
32387.6641,89.52601612,46.79870546,295.3125,0.0
32392.4766,89.52601612,46.79870546,295.3125,0.0
32397.4922,89.52596784,46.79872155,298.125,0.0
32398.2734,89.5258981,46.79874301,298.125,8.1387
32398.96095,89.525844455,46.7987591,298.125,8.1387
32399.7188,89.5257479,46.79879665,298.125,10.1733
32400.1484,89.52569962,46.79881811,298.125,13.4288
32400.6562,89.52559769,46.7988503,298.125,16.6843
32401.1484,89.52552795,46.79887712,298.125,15.26
32401.7188,89.5254153,46.79892004,298.125,13.8357
32402.2969,89.52525973,46.79897904,298.125,19.5328
32402.8594,89.52515781,46.79901659,300.9375,19.5328
32403.9766,89.52490032,46.79911852,300.9375,24.0091
32404.5,89.52472866,46.79918289,300.9375,21.1605
32405.5078,89.52442288,46.79931164,300.9375,26.0438
32406.0625,89.52427268,46.79936528,300.9375,26.0438
32406.5312,89.52411175,46.79944575,300.9375,33.3686
32406.9922,89.52397227,46.79949403,300.9375,33.3686
32407.5859,89.52373624,46.79959595,300.9375,34.5894
32408.1719,89.52353776,46.79966569,300.9375,35.8102
32408.7266,89.52330172,46.79975688,300.9375,37.031
32410.2109,89.52264726,46.80001974,298.125,55.7499
32410.6562,89.52246487,46.80008948,298.125,55.7499
32411.2188,89.52222884,46.80018067,298.125,55.7499
32411.6641,89.52199817,46.80027187,299.9740476,50.05285
32412.1016,89.52181041,46.80034161,300.9375,44.3558
32412.6953,89.52147782,46.80046499,300.9375,48.0182
32413.5625,89.52103794,46.80064201,300.9375,53.7152
32415.1016,89.520164,46.800921,299.8828,155.4486
32415.6719,89.519885,46.801071,299.5312,172.1329
32416.7969,89.519198,46.80135,299.5312,172.1329
32417.75,89.518597,46.801608,299.5312,172.1329
32418.2891,89.518232,46.801715,299.5312,186.7825
32418.8359,89.517889,46.801822,299.5312,186.7825
32419.7734,89.517288,46.802101,299.5312,201.8391
32424.125,89.514112,46.803303,299.5312,223.8135
32425.0,89.513426,46.803582,299.5312,223.8135
32425.4062,89.513083,46.803732,299.5312,223.8135
32428.0234,89.510958,46.80459,299.5312,223.8135
32429.0156,89.510078,46.804912,299.8828,255.5543
32429.4922,89.509649,46.805019,299.8828,255.5543
32430.0312,89.50922,46.805277,299.8828,255.5543
32431.6016,89.507804,46.80577,299.5312,271.8316
32432.1328,89.507332,46.806006,299.5312,277.5287
32433.5234,89.506001,46.8065,299.5312,283.2258
32434.1172,89.505465,46.806715,299.5312,283.2258
32434.6562,89.504993,46.806865,299.5312,284.8535
32435.2344,89.504457,46.807101,299.5312,284.8535
32435.6953,89.504092,46.807208,299.5312,284.8535
