,LON,LAT,GS,TA
38194.3125,89.51146803106484,46.8043987492901,11.828163037540463,119.0073686567895
38195.3125,89.51153995894316,46.80436118329237,9.48316866359336,118.125
38196.3125,89.51161467615917,46.804331244165255,8.7874100160547,118.125
38197.3125,89.51167812664922,46.80430858448293,9.990730394560652,118.125
38198.3125,89.51174080933266,46.80428722034509,10.829427505708173,117.71607777213636
38199.3125,89.51179979323409,46.80427209727988,9.911611948461308,115.33723991372558
38200.3125,89.51185722968,46.80426074796887,8.932453612156785,111.249934156809
38201.3125,89.51191232989333,46.804255095989625,7.860684537385595,104.583311385603
38202.3125,89.51196984680286,46.804255693455055,7.3248,97.21008363125561
38203.3125,89.51202978040858,46.804262540365166,7.3248,89.13025089376686
38204.3125,89.51208971401431,46.804269387275276,7.3248,81.05041815627808
38205.3125,89.51214511463405,46.80428245964387,7.7982439135680695,72.66536895633214
38206.3125,89.51219270350676,46.80430626041696,9.087579190167482,63.75433670234914
38207.3125,89.51223430596123,46.804321792180936,9.3595,56.35904684974929
38208.3125,89.51227430844664,46.80433511391574,9.3595,49.368864172980494
