,LON,LAT,GS,TA
35229.3477,89.50448602,46.80709004,7.528275,115.3125
35230.3477,89.504535148732,46.807074875634,8.1387,115.3125
35231.3477,89.50459336090432,46.80705112745699,8.649202391941587,115.3125
35232.3477,89.50465930080347,46.80703317973218,10.1733,115.3125
35233.3477,89.50472217841403,46.807006857195326,10.1733,116.02618948246958
35234.3477,89.50477921190688,46.80698788513819,10.9872,118.125
35235.3477,89.50484935469315,46.806963071959714,12.073555722892838,118.125
35236.3477,89.50490666067893,46.806934087991515,12.208,118.125
35237.3477,89.50497389434354,46.806917581885486,12.779750717880512,118.125
35238.3477,89.50504657378295,46.80688859744937,6.874764635074504,118.125
35239.3477,89.50511413239472,46.8068583194194,6.5109,118.125
35240.3477,89.50518678458542,46.80682695513819,6.926757456872703,118.125
35241.3477,89.50527162384711,46.80680312361038,7.999410783796477,118.125
35242.3477,89.50534403192594,46.806777692970215,8.440790595608616,118.125
35243.3477,89.50542110219762,46.80674616214472,9.238073772203375,118.125
35244.3477,89.50549733806308,46.806715662549166,9.3595,118.125
35245.3477,89.5055734600651,46.80668662197874,9.849298481232559,118.125
35246.3477,89.5056634323541,46.80664684223259,10.883895270124711,118.125
35247.3477,89.50575550699297,46.806614269697135,10.9872,120.9375
35248.3477,89.50583610968947,46.80657479433907,12.208,120.9375
35249.3477,89.50592172498541,46.80654799960677,12.517748474719474,119.86713805731844
35250.3477,89.50601376638159,46.80651527066323,13.0219,118.125
35251.3477,89.5061102710937,46.80647717671315,13.0219,118.125
35252.3477,89.50620763960723,46.80643966143609,13.8357,118.125
35253.3477,89.50631291323913,46.80640329892029,13.8357,118.125
35254.3477,89.50639047630152,46.80635992663655,13.8357,118.27004517221332
35255.3477,89.50650759368177,46.806326095952,13.8357,120.9375
35256.3477,89.50660027513834,46.80628203087145,14.547881648781333,120.9375
35257.3477,89.50670328893106,46.80624047179186,14.774342669142367,120.9375
35258.3477,89.50681451234834,46.80619799126546,15.06730337638326,120.9375
35259.3477,89.50692573576562,46.80615551073906,15.360264083624154,120.9375
35260.3477,89.5070369591829,46.806113030212664,15.653224790865046,120.9375
35261.3477,89.50714818260018,46.80607054968626,15.946185498105939,120.9375
35262.3477,89.50725940601745,46.806028069159865,16.23914620534683,120.9375
35263.3477,89.50737062943473,46.80598558863346,16.532106912587725,120.9375
35264.3477,89.50748389393489,46.805941722410054,16.834604005226776,120.9375
35265.3477,89.50759936518335,46.805896358018906,17.147411508301595,120.9375
35266.3477,89.5077148364318,46.805850993627764,17.46021901137641,120.9375
35267.3477,89.50785042019774,46.805795954825186,17.4981,120.9375
35268.3477,89.50796307895101,46.80574959954288,17.4981,120.9375
35269.3477,89.50809506574925,46.805704918580574,18.171470481925773,120.9375
35270.3477,89.5082275474532,46.805657372022424,18.958663735498636,120.10897621809816
35271.3477,89.50835408650966,46.80560758470611,19.273396914152567,119.02138921113885
35272.3477,89.50848181424311,46.80555701253633,19.574142893466394,118.26786385044137
35273.3477,89.50861511482967,46.80550276075212,19.809312935941016,119.08051373919905
35274.3477,89.50874841541622,46.8054485089679,20.044482978415637,119.89316362795672
35275.3477,89.50888171600276,46.80539425718368,20.279653020890258,120.7058135167144
35276.3477,89.5090210737555,46.80534103148417,20.3467,120.9375
35277.3477,89.50916284708815,46.805288214984195,20.3467,120.9375
35278.3477,89.5093046204208,46.80523539848422,20.3467,120.9375
